ID,Parent ID,Depth,Subject group,Population,Country,Cohort,Biomarker Time definition,Biospecimen,Analytical method,Biomarker,Biomarker detail,Measurement size,Detected (nb),Detected (%),Detected only?,Arithmetic mean,Arithmetic SD,Geometric mean,Geometric SD,Min,Min (detected),Percentile_05,Percentile_10,Percentile_25,Median,Percentile_75,Percentile_90,Percentile_95,Max,Interquartile range,Mean 95% CI lower,Mean 95% CI upper,GMean 95% CI lower,GMean 95% CI upper,Unit,Converted arithmetic mean,Converted geometric mean,Converted median,Converted unit,Adjustment type,Adjusted on,Regressed on,Expressed as,Publication
14765,,0,Controls - Nagasaki,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8,9-HpCDF","",7,,,,0.7,,,,0.0,,,,,0.5,,,,1.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14767,,0,Controls - Nagasaki,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,OCDF,"",7,,,,1.0,,,,0.0,,,,,1.0,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14768,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"2,3,7,8-TCDD","",7,,,,1.4,,,,0.0,,,,,1.6,,,,2.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14770,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8-PeCDD","",7,,,,8.1,,,,3.9,,,,,8.5,,,,13.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14772,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8-HxCDD","",7,,,,4.5,,,,1.5,,,,,4.2,,,,8.4,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14774,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,6,7,8-HxCDD","",7,,,,24.8,,,,14.0,,,,,22.1,,,,38.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14776,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8,9-HxCDD","",7,,,,6.7,,,,2.3,,,,,6.3,,,,12.2,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14778,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,6,7,8-HpCDD","",7,,,,46.2,,,,13.0,,,,,32.7,,,,118.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14780,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,OCDD,"",7,,,,249.0,,,,74.5,,,,,148.0,,,,890.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14782,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"2,3,7,8-TCDF","",7,,,,1.7,,,,0.0,,,,,0.5,,,,4.8,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14784,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8-PeCDF","",7,,,,2.6,,,,1.3,,,,,2.1,,,,5.4,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14786,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"2,3,4,7,8-PeCDF","",7,,,,20.7,,,,10.5,,,,,19.5,,,,44.3,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14788,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8-HxCDF","",7,,,,13.4,,,,6.9,,,,,13.5,,,,25.2,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14790,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,6,7,8-HxCDF","",7,,,,22.5,,,,11.3,,,,,23.2,,,,41.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14792,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8,9-HxCDF","",7,,,,1.5,,,,0.0,,,,,1.7,,,,2.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14794,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"2,3,4,6,7,8-HxCDF","",7,,,,21.8,,,,4.9,,,,,20.2,,,,58.6,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14796,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,6,7,8-HpCDF","",7,,,,50.0,,,,17.1,,,,,48.7,,,,94.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14798,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8,9-HpCDF","",7,,,,4.7,,,,2.0,,,,,3.7,,,,10.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14800,,0,Exposed - Chiba,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,OCDF,"",7,,,,2.6,,,,0.0,,,,,1.0,,,,9.6,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14769,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"2,3,7,8-TCDD","",7,,,,1.5,,,,0.0,,,,,1.4,,,,2.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14771,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8-PeCDD","",7,,,,6.7,,,,3.5,,,,,7.2,,,,10.4,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14773,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8-HxCDD","",7,,,,3.0,,,,1.9,,,,,2.8,,,,4.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14775,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,6,7,8-HxCDD","",7,,,,24.2,,,,15.9,,,,,22.4,,,,39.4,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14777,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8,9-HxCDD","",7,,,,5.2,,,,2.5,,,,,5.2,,,,9.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14779,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,6,7,8-HpCDD","",7,,,,18.2,,,,10.4,,,,,19.9,,,,27.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14781,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,OCDD,"",7,,,,298.0,,,,102.0,,,,,193.0,,,,962.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14783,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"2,3,7,8-TCDF","",7,,,,0.7,,,,0.0,,,,,0.5,,,,1.1,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14785,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8-PeCDF","",7,,,,0.9,,,,0.0,,,,,1.0,,,,1.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14787,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"2,3,4,7,8-PeCDF","",7,,,,13.5,,,,7.9,,,,,15.2,,,,22.1,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14789,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8-HxCDF","",7,,,,5.0,,,,2.0,,,,,4.5,,,,9.2,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14791,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,6,7,8-HxCDF","",7,,,,7.7,,,,4.9,,,,,6.7,,,,11.8,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14793,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8,9-HxCDF","",7,,,,0.5,,,,0.0,,,,,0.5,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14795,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"2,3,4,6,7,8-HxCDF","",7,,,,3.2,,,,2.3,,,,,3.0,,,,4.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14797,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,6,7,8-HpCDF","",7,,,,6.2,,,,3.6,,,,,6.5,,,,7.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14799,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8,9-HpCDF","",7,,,,0.5,,,,0.0,,,,,0.5,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14801,,0,Controls - Chiba,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,OCDF,"",7,,,,1.0,,,,0.0,,,,,1.0,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14802,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"2,3,7,8-TCDD","",6,,,,1.5,,,,0.0,,,,,1.4,,,,2.8,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14804,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8-PeCDD","",6,,,,8.1,,,,3.5,,,,,8.1,,,,13.3,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14806,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8-HxCDD","",6,,,,4.3,,,,2.6,,,,,4.4,,,,6.9,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14808,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,6,7,8-HxCDD","",6,,,,24.4,,,,11.8,,,,,25.9,,,,30.9,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14810,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8,9-HxCDD","",6,,,,6.6,,,,5.2,,,,,6.4,,,,8.4,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14812,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,6,7,8-HpCDD","",6,,,,24.3,,,,8.5,,,,,25.6,,,,34.6,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14814,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,OCDD,"",6,,,,253.0,,,,139.0,,,,,262.0,,,,351.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14816,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"2,3,7,8-TCDF","",6,,,,1.9,,,,0.0,,,,,1.2,,,,3.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14818,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8-PeCDF","",6,,,,1.5,,,,0.0,,,,,1.2,,,,3.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14820,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"2,3,4,7,8-PeCDF","",6,,,,14.3,,,,6.8,,,,,13.7,,,,23.2,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14822,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8-HxCDF","",6,,,,5.4,,,,2.3,,,,,5.3,,,,8.4,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14824,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,6,7,8-HxCDF","",6,,,,7.8,,,,5.0,,,,,8.0,,,,11.2,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14826,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8,9-HxCDF","",6,,,,0.5,,,,0.0,,,,,0.5,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14828,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"2,3,4,6,7,8-HxCDF","",6,,,,4.5,,,,2.4,,,,,4.6,,,,6.8,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14830,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,6,7,8-HpCDF","",6,,,,12.0,,,,7.8,,,,,10.2,,,,18.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14832,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8,9-HpCDF","",6,,,,0.5,,,,0.0,,,,,0.5,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14834,,0,Exposed - Nagano,Municipal waste incinerators workers,Japan,,,"Serum, fasting",GC-HRMS,OCDF,"",6,,,,1.0,,,,0.0,,,,,1.0,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14803,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"2,3,7,8-TCDD","",6,,,,1.8,,,,1.2,,,,,1.7,,,,2.3,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14805,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8-PeCDD","",6,,,,8.5,,,,7.1,,,,,8.3,,,,11.2,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14807,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8-HxCDD","",6,,,,3.7,,,,1.6,,,,,3.8,,,,5.1,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14809,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,6,7,8-HxCDD","",6,,,,25.5,,,,18.2,,,,,26.1,,,,31.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14811,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8,9-HxCDD","",6,,,,4.7,,,,2.8,,,,,4.4,,,,7.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14813,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,6,7,8-HpCDD","",6,,,,20.2,,,,9.0,,,,,21.5,,,,26.6,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14815,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,OCDD,"",6,,,,248.0,,,,161.0,,,,,209.0,,,,430.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14817,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"2,3,7,8-TCDF","",6,,,,2.2,,,,1.2,,,,,1.8,,,,4.7,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14819,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8-PeCDF","",6,,,,1.8,,,,0.0,,,,,0.5,,,,6.6,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14821,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"2,3,4,7,8-PeCDF","",6,,,,17.1,,,,12.1,,,,,14.2,,,,27.4,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14823,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8-HxCDF","",6,,,,6.1,,,,4.1,,,,,5.4,,,,10.8,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14825,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,6,7,8-HxCDF","",6,,,,8.3,,,,4.5,,,,,7.5,,,,14.6,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14827,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,7,8,9-HxCDF","",6,,,,0.5,,,,0.0,,,,,0.5,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14829,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"2,3,4,6,7,8-HxCDF","",6,,,,5.7,,,,2.4,,,,,4.5,,,,11.5,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14831,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,6,7,8-HpCDF","",6,,,,7.1,,,,4.9,,,,,5.1,,,,15.1,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14833,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,"1,2,3,4,7,8,9-HpCDF","",6,,,,0.5,,,,0.0,,,,,0.5,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14835,,0,Controls - Nagano,Governmental employees non-occupationally exposed to PCDD/Fs,Japan,,,"Serum, fasting",GC-HRMS,OCDF,"",6,,,,1.0,,,,0.0,,,,,1.0,,,,0.0,,,,,,pg/g,0.00,,0.00,ug/g,Density,Lipid,,,Kumagai 2002
14836,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"2,3,7,8-TCDD","",15,,,,1.04,0.07,,,0.59,,,,,,,,,1.53,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14837,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,7,8-PeCDD","",15,,,,4.02,0.92,,,1.93,,,,,,,,,5.62,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14838,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,4,7,8-HxCDD","",15,,,,2.84,0.57,,,1.27,,,,,,,,,3.32,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14839,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,6,7,8-HxCDD","",15,,,,27.88,1.54,,,15.1,,,,,,,,,38.0,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14840,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,7,8,9-HxCDD","",15,,,,4.55,1.34,,,2.26,,,,,,,,,7.53,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14841,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,4,6,7,8-HpCDD","",15,,,,38.26,24.54,,,9.36,,,,,,,,,118.0,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14842,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,OCDD,"",15,,,,145.67,40.2,,,53.0,,,,,,,,,234.0,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14843,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"2,3,7,8-TCDF","",15,,,,0.68,0.22,,,0.33,,,,,,,,,1.11,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14844,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,7,8-PeCDF","",15,,,,0.31,0.12,,,0.12,,,,,,,,,0.61,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14845,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"2,3,4,7,8-PeCDF","",15,,,,7.95,2.11,,,3.85,,,,,,,,,11.0,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14846,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,4,7,8-HxCDF","",15,,,,3.06,0.5,,,1.91,,,,,,,,,3.87,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14847,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,6,7,8-HxCDF","",15,,,,2.49,0.48,,,1.49,,,,,,,,,3.44,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14848,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,7,8,9-HxCDF","",15,,,,0.04,0.02,,,0.0,,,,,,,,,0.08,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14849,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"2,3,4,6,7,8-HxCDF","",15,,,,1.0,0.28,,,0.36,,,,,,,,,1.47,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14850,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,4,6,7,8-HpCDF","",15,,,,2.0,0.61,,,0.9,,,,,,,,,3.19,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14851,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,"1,2,3,4,7,8,9-HpCDF","",15,,,,0.14,0.07,,,0.02,,,,,,,,,0.3,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14852,,0,All,Mothers living in the Tarragona area non-occupationnaly exposed to PCDD/Fs,Spain,,,Breast milk,GC-MS,OCDF,"",15,,,,0.34,0.16,,,0.0,,,,,,,,,0.66,,,,,,pg/g,0.00,,,ug/g,Density,Fat,,,Schuhmacher 1999
14853,14873,1,All,Pregnant women in New York,United States,,delivery,"Adipose tissue, abdomen",GC-MS,"2,3,7,8-TCDD","",5,,,,1.3,,,,,,,,,,,,,,,,,,,pg/g,0.00,,,ug/g,Density,Lipid,,,Schecter 1998
14854,14873,1,All,Pregnant women in New York,United States,,delivery,"Adipose tissue, abdomen",GC-MS,"1,2,3,7,8-PeCDD","",5,,,,2.8,,,,,,,,,,,,,,,,,,,pg/g,0.00,,,ug/g,Density,Lipid,,,Schecter 1998
14855,14873,1,All,Pregnant women in New York,United States,,delivery,"Adipose tissue, abdomen",GC-MS,"1,2,3,4,7,8-HxCDD","",5,,,,3.3,,,,,,,,,,,,,,,,,,,pg/g,0.00,,,ug/g,Density,Lipid,,,Schecter 1998
14856,14873,1,All,Pregnant women in New York,United States,,delivery,"Adipose tissue, abdomen",GC-MS,"1,2,3,6,7,8-HxCDD","",5,,,,22.3,,,,,,,,,,,,,,,,,,,pg/g,0.00,,,ug/g,Density,Lipid,,,Schecter 1998
14857,14873,1,All,Pregnant women in New York,United States,,delivery,"Adipose tissue, abdomen",GC-MS,"1,2,3,7,8,9-HxCDD","",5,,,,3.1,,,,,,,,,,,,,,,,,,,pg/g,0.00,,,ug/g,Density,Lipid,,,Schecter 1998
