"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"118895","MODKMHXGCGKTLE-UHFFFAOYSA-N","VF-NPL-QTOF009032","N-acetyl-2-phenylethylamine","164.1067",163.099714043,"HMDB0255222","DTXSID50236574",NA,NA,NA,18177
"118901","MODKMHXGCGKTLE-UHFFFAOYSA-N","VF-NPL-QTOF009035","N-acetyl-2-phenylethylamine","186.0879",163.099714043,"HMDB0255222","DTXSID50236574",NA,NA,NA,18177
"118915","MOJZMWJRUKIQGL-POEQRLLMSA-N","PM004112","Epicatechin-(4beta->8)-epicatechin-(4beta->8)-catechin","867",866.205814412,"HMDB0303063",NA,NA,"FDB007564",NA,NA
"118916","MOJZMWJRUKIQGL-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS120701","Epicatechin-(4.beta.--8)epicatechin-(4.beta.--8)epicatechin","865.75",866.205814412,"HMDB0303661",NA,NA,"FDB017713",NA,NA
"118918","MOJZMWJRUKIQGL-WNCKYJNFSA-N","PM004110","Catechin-(4alpha->8)-catechin-(4alpha->8)-catechin","867",866.205814384,"HMDB0303662",NA,NA,"FDB017715",NA,75644
"118919","MOJZMWJRUKIQGL-XILRTYJMSA-N","PM011366","Procyanidin trimer","866.2058",866.205814384,"HMDB0038370","DTXSID10190562",NA,"FDB017710",NA,75643
"118920","MOJZPKOBKCXNKG-YJBOKZPZSA-N","FiehnHILIC002152","N-Methylparoxetine","344.1672",NA,NA,"DTXSID20149243",NA,NA,NA,94536
"118923","MOLPUWBMSBJXER-NRSGSQFTSA-N","O=C1OC2CC(O)(C(C)(C)C)C34C(OC(=O)C3O)OC(=O)C24C1","Bilobalide A","327.1",326.100167552,"HMDB0036735",NA,NA,"FDB015672",NA,NA
"118925","MOLPUWBMSBJXER-NRSGSQFTSA-N","O=C1OC2CC(O)(C(C)(C)C)C34C(OC(=O)C3O)OC(=O)C24C1","Bilobalide A","349.09",326.100167552,"HMDB0036735",NA,NA,"FDB015672",NA,NA
"118968","MOZDKDIOPSPTBH-UHFFFAOYSA-N","LU078006","Benzylparaben","229.0859",228.078644246,"HMDB0249063","DTXSID9022526",NA,NA,"Benzyl paraben",NA
"118974","MPCAJMNYNOGXPB-SLPGGIOYSA-N","MoNA037557","1,5-ANHYDRO-GLUCITOL","165.0757495",164.068473494,"HMDB0002712",NA,NA,"FDB023050","1,5-Anhydrosorbitol",16070
"118979","MPCAJMNYNOGXPB-UHFFFAOYSA-N","FiehnHILIC001594","1,5-Anhydrosorbitol","165.0703",164.068473486,"HMDB0244228",NA,NA,"FDB030193",NA,NA
"118980","MPDGHEJMBKOTSU-PMTKVOBESA-N","O=C(O)C1(C)CCC2(C)CCC3(C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C","18Alpha-Glycyrrhetinic Acid","471.346862792969",470.33960996,"HMDB0034517","DTXSID20872408",NA,"FDB013018",NA,NA
"118993","MPDGHEJMBKOTSU-UHFFFAOYSA-N","MSBNK-Washington_State_Univ-BML00484","Enoxolone","471.3469",470.339609961,"HMDB0244828",NA,NA,"FDB017730",NA,NA
"119028","MPDGHEJMBKOTSU-WFJWTYAKSA-N","MoNA038792","GLYCYRRHIZIC ACID","471.346886",470.33960996,"HMDB0011628",NA,NA,NA,NA,NA
"119032","MPDGHEJMBKOTSU-YKLVYJNSSA-N","O=C(O)C1(C)CCC2(C)CCC3(C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C","(3beta,20beta)-3-hydroxy-11-oxoolean-12-en-29-oic acid","471.35",470.339609961,NA,"DTXSID9020669",NA,"FDB020713","Glycyrrhetinic acid",30853
"119033","MPDGHEJMBKOTSU-YKLVYJNSSA-N","O=C(O)C1(C)CCC2(C)CCC3(C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C","(3beta,20beta)-3-hydroxy-11-oxoolean-12-en-29-oic acid","493.33",470.339609961,NA,"DTXSID9020669",NA,"FDB020713","Glycyrrhetinic acid",30853
"119035","MPDGHEJMBKOTSU-YKLVYJNSSA-N","VF-NPL-LTQ000355","18-b-Glycyrrhetinic acid","979.606848144531",470.339609961,NA,"DTXSID9020669",NA,"FDB020713","Glycyrrhetinic acid",30853
"119294","MPJUSISYVXABBH-UHFFFAOYSA-N","CCMSLIB00000078608","Meptazinol HCl","234.185",NA,NA,"DTXSID3045485",NA,NA,NA,NA
"119299","MPNJTIZLDHWBFX-UHFFFAOYSA-N","MSBNK-Eawag_Additional_Specs-ET200701","PRZ_M325","325.0272",NA,NA,"DTXSID10363092",NA,NA,NA,NA
"119313","MPXAWSABMVLIBU-UHFFFAOYSA-N","O=C1C=2C(O)=CC(O)=CC2OC=3C(O)=CC=C(O)C13","1,3,5,8-Tetrahydroxyxanthone","261.04",260.032087978,"HMDB0251055","DTXSID80183941",NA,NA,NA,65480
"119315","MPXAWSABMVLIBU-UHFFFAOYSA-N","O=C1C=2C(O)=CC(O)=CC2OC=3C(O)=CC=C(O)C13","1,3,5,8-Tetrahydroxyxanthone","283.02",260.032087978,"HMDB0251055","DTXSID80183941",NA,NA,NA,65480
"119343","MPYHGNAJOKCMAQ-INIZCTEOSA-N","PM010806","Laudanine","344",NA,NA,"DTXSID10356308",NA,NA,NA,76101
"119344","MQGPSCMMNJKMHQ-UHFFFAOYSA-N","O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC=CC3","7-hydroxyflavone","239.070266723633",238.062994,NA,"DTXSID3022328",NA,NA,"7-Hydroxyflavone",2268
"119345","MQGPSCMMNJKMHQ-UHFFFAOYSA-N","CCMSLIB00005722686","NCGC00163568-03!7-hydroxy-2-phenylchromen-4-one [IIN-based on: CCMSLIB00000849074]","261.052",238.062994,NA,"DTXSID3022328",NA,NA,"7-Hydroxyflavone",2268
"119362","MQGPSCMMNJKMHQ-UHFFFAOYSA-N","O=C1C=C(OC2=CC(O)=CC=C12)C=3C=CC=CC3","7-hydroxyflavone","317.059252251519",238.062994,NA,"DTXSID3022328",NA,NA,"7-Hydroxyflavone",2268
"119386","MQHNKCZKNAJROC-UHFFFAOYSA-N","LU129302","Dipropyl phthalate","251.1278",250.120509064,NA,"DTXSID5031133","T3D3655",NA,"Dipropyl phthalate",60069
"119404","MQIUGAXCHLFZKX-AMEAAFLOSA-N","MoNA033716","IS_DI-N-OCTYL PHTHALATE-3,4,5,6-D4","395.309376",NA,NA,"DTXSID30583593",NA,NA,NA,NA
"119408","MQIUGAXCHLFZKX-UHFFFAOYSA-N","FiehnHILIC001888","Dioctyl Phthalate","391.2853",390.277009704,"HMDB0251427","DTXSID1021956","T3D3641","FDB004316","Dioctyl phthalate",NA
"119421","MQJKPEGWNLWLTK-UHFFFAOYSA-N","EQ364409","Dapsone","249.0692",248.061948328,"HMDB0014395","DTXSID4020371","T3D2482",NA,"Dapsone",4325
"119472","MQLSOVRLZHTATK-PEYNGXJCSA-N","O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC","Secoxyloganin","427.12",NA,NA,NA,NA,NA,NA,132712
"119474","MQLSOVRLZHTATK-PEYNGXJCSA-N","O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC","Secoxyloganin","405.14",NA,NA,NA,NA,NA,NA,132712
"119583","MQOBSOSZFYZQOK-UHFFFAOYSA-N","EA033704","Fenofibric acid","319.0732",318.0658867,"HMDB0252207","DTXSID8041030",NA,NA,NA,83469
"119636","MQSXZQXHIJMNAF-UHFFFAOYSA-N","MSBNK-HBM4EU-HB003884","Skyrin","539.0973",NA,NA,"DTXSID00208943",NA,NA,NA,NA
"119645","MQTOSJVFKKJCRP-BICOPXKESA-N","O=C1OC(CC)C(O)(C)C(O)C(N(C)CC(C)CC(O)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C","Azithromycin","749.519",748.508525778,"HMDB0014352","DTXSID8030760",NA,NA,"Azithromycin",2955
"119648","MQTOSJVFKKJCRP-BICOPXKESA-N","CCMSLIB00000077128","Azithromycin","375.264",748.508525778,"HMDB0014352","DTXSID8030760",NA,NA,"Azithromycin",2955
"119654","MQTOSJVFKKJCRP-BICOPXKESA-N","O=C1OC(CC)C(O)(C)C(O)C(N(C)CC(C)CC(O)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C","Azithromycin - Dark Web Drugs","787.471",748.508525778,"HMDB0014352","DTXSID8030760",NA,NA,"Azithromycin",2955
"119656","MQTOSJVFKKJCRP-BICOPXKESA-N","O=C1OC(CC)C(O)(C)C(O)C(N(C)CC(C)CC(O)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C","Azithromycin - Dark Web Drugs","771.497",748.508525778,"HMDB0014352","DTXSID8030760",NA,NA,"Azithromycin",2955
"119658","MQTOSJVFKKJCRP-UHFFFAOYSA-N","AU105201","Azithromycin","749.5158",748.508525766,"HMDB0242518",NA,NA,NA,NA,NA
"119660","MQUFAARYGOUYEV-UAWZMHPWSA-N","O=CC1(C)C(O)CCC2(C)C1CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C(=O)O)C(O)CC43C","Quillaic acid","509.32",486.334525,NA,NA,NA,NA,"Quillaic acid",8710
"119664","MQUFAARYGOUYEV-UAWZMHPWSA-N","O=CC1(C)C(O)CCC2(C)C1CCC3(C)C2CC=C4C5CC(C)(C)CCC5(C(=O)O)C(O)CC43C","Quillaic acid","487.34",486.334525,NA,NA,NA,NA,"Quillaic acid",8710
"119684","MQYXUWHLBZFQQO-QGTGJCAVSA-N","OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C","Lupeol","427.39",NA,NA,NA,NA,NA,NA,6570
"119687","MQYXUWHLBZFQQO-QGTGJCAVSA-N","OC1CCC2(C)C(CCC3(C)C2CCC4C5C(C(=C)C)CCC5(C)CCC43C)C1(C)C","Lupeol","449.376",NA,NA,NA,NA,NA,NA,6570
"119820","MQZIGYBFDRPAKN-UWFIBFSHSA-N","MSBNK-MSSJ-MSJ00124","Astaxanthin","619.3758",596.386560154,"HMDB0002204",NA,NA,NA,"Astaxanthin",40968
"119821","MQZIGYBFDRPAKN-UWFIBFSHSA-N","MSBNK-MSSJ-MSJ00123","Astaxanthin","597.8733",596.386560154,"HMDB0002204",NA,NA,NA,"Astaxanthin",40968
"119822","MQZIGYBFDRPAKN-UWFIBFSHSA-N","MSBNK-MSSJ-MSJ00122","Astaxanthin","597.3938",596.386560154,"HMDB0002204",NA,NA,NA,"Astaxanthin",40968
"119823","MQZIGYBFDRPAKN-UWFIBFSHSA-N","MSBNK-Kyoto_Univ-CA000004","Astaxanthin","596.39",596.386560154,"HMDB0002204",NA,NA,NA,"Astaxanthin",40968
"119831","MRABAEUHTLLEML-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU501910","Butyl lactate","146.0937",146.094294314,"HMDB0040254","DTXSID7042196",NA,"FDB019971",NA,NA
"119840","MRBKRZAPGUCWOS-UHFFFAOYSA-M","MoNA023910","3-AMINO-4-HYDROXYBENZOATE","154.04989",NA,NA,NA,NA,NA,NA,60005
"119841","MRBKRZAPGUCWOS-UHFFFAOYSA-N","MoNA038656","3-AMINO-4-HYDROXYBENZOIC ACID","154.0498691",153.042593089,"HMDB0304941","DTXSID60166212",NA,NA,"3-Amino-4-hydroxybenzoic acid",29476
"119852","MRDZSBVJWOXBRW-UHFFFAOYSA-N","OC(C1=CC=C(OC)C=C1)C(O)C","1-(4-methoxyphenyl)propane-1,2-diol","205.044170098017",182.094294314,"HMDB0303315",NA,NA,"FDB010548",NA,NA
"119855","MRDZSBVJWOXBRW-UHFFFAOYSA-N","CCMSLIB00000846604","NCGC00385847-01!1-(4-methoxyphenyl)propane-1,2-diol","165.09",182.094294314,"HMDB0303315",NA,NA,"FDB010548",NA,NA
"119858","MRIAQLRQZPPODS-UHFFFAOYSA-N","O=C1C=C(OC2=C(OC)C(OC)=C(OC)C(OC)=C12)C=3C=CC(OC)=C(OC)C3","Nobiletin","425.12",402.13146768,"HMDB0029540","DTXSID30197275",NA,"FDB000683",NA,7602
"119859","MRIAQLRQZPPODS-UHFFFAOYSA-N","O=C1C=C(OC2=C(OC)C(OC)=C(OC)C(OC)=C12)C=3C=CC(OC)=C(OC)C3","Nobiletin","403.14",402.13146768,"HMDB0029540","DTXSID30197275",NA,"FDB000683",NA,7602
"120186","MRLXXQBBRNRWDA-LIEMUPCESA-N","O=C(O)C1=CC2CC(C)(C)CC32C(C(=O)OCC13)C","NCGC00380393-01_C15H20O4_Pentaleno[1,6a-c]pyran-9-carboxylic acid, 1,3,4,5,6,7,7a,9a-octahydro-4,6,6-trimethyl-3-oxo-, (4S,4aR,7aS,9aR)-","247.132",NA,NA,NA,NA,NA,NA,70805
"120187","MRLXXQBBRNRWDA-LIEMUPCESA-N","CCMSLIB00000855235","NCGC00380393-01_C15H20O4_Pentaleno[1,6a-c]pyran-9-carboxylic acid, 1,3,4,5,6,7,7a,9a-octahydro-4,6,6-trimethyl-3-oxo-, (4S,4aR,7aS,9aR)-","287.125",NA,NA,NA,NA,NA,NA,70805
"120190","MRLXXQBBRNRWDA-LIEMUPCESA-N","O=C(O)C1=CC2CC(C)(C)CC32C(C(=O)OCC13)C","NCGC00380393-01_C15H20O4_Pentaleno[1,6a-c]pyran-9-carboxylic acid, 1,3,4,5,6,7,7a,9a-octahydro-4,6,6-trimethyl-3-oxo-, (4S,4aR,7aS,9aR)-","265.143",NA,NA,NA,NA,NA,NA,70805
"120192","MROJXXOCABQVEF-UHFFFAOYSA-N","LU119802","4-Acetylaminophenylacetic acid","194.0812",193.073893218,"HMDB0247976","DTXSID0020020",NA,NA,NA,NA
"120208","MRQIXHXHHPWVIL-ISLYRVAYSA-N","AU565106","Sudan I","249.1022",NA,NA,"DTXSID4021135",NA,NA,NA,30958
"120210","MRQIXHXHHPWVIL-UHFFFAOYSA-N","LU029705","C.I. Solvent Yellow 14","249.1022",248.094963014,"HMDB0258557",NA,NA,NA,NA,NA
"120222","MRSJBSHLMOBYSH-UHFFFAOYSA-N","O=C(OC)C1=C(NC(=C(C(=O)OCC(C)C)C1C=2C=CC=C(C2)[N+](=O)[O-])C)C","Nisoldipine (Sular)","411.153",388.163436501,"HMDB0254281",NA,NA,NA,NA,NA
"120224","MRSJBSHLMOBYSH-UHFFFAOYSA-N","CCMSLIB00000078275","Nisoldipine (Sular)","389.171",388.163436501,"HMDB0254281",NA,NA,NA,NA,NA
"120226","MRUAUOIMASANKQ-UHFFFAOYSA-N","O=C([O-])C[N+](C)(C)CCCNC(=O)CCCCCCCCCCC","CocamidoprpylBetaine","343.3",NA,NA,"DTXSID4041282",NA,NA,NA,NA
"120230","MRWXACSTFXYYMV-FDDDBJFASA-N","KO003839","Purine riboside","253",252.085856,NA,NA,NA,NA,"Nebularine",18255
"120238","MRWXACSTFXYYMV-FDDDBJFASA-N","MSBNK-Keio_Univ-KO009217","Purine riboside","253/121",252.085856,NA,NA,NA,NA,"Nebularine",18255
"120244","MRWXACSTFXYYMV-UHFFFAOYSA-N","MSBNK-Washington_State_Univ-BML01218","Nebularine","253.0932",252.085854892,"HMDB0029956",NA,NA,NA,NA,NA
"120251","MSFSOKSJYMQMBP-UHFFFAOYSA-N","MoNA011425","N-Benzoyl homoveratrylamine","286.1457",NA,NA,"DTXSID10297626",NA,NA,NA,NA
"120252","MSFSPUZXLOGKHJ-PGYHGBPZSA-N","MSBNK-Keio_Univ-KO009071","Muramate","252/126",251.100504,NA,NA,NA,NA,"Muramic acid",7027
"120253","MSFSPUZXLOGKHJ-PGYHGBPZSA-N","KO003488","Muramate","252",251.100504,NA,NA,NA,NA,"Muramic acid",7027
"120271","MSJODEOZODDVGW-UHFFFAOYSA-N","ClC=1C=CC=2NC(=N)N3N=C(N=C3C2C1)C=4OC=CC4","CGS 15943","286.04901405217",285.0417376,"HMDB0249865","DTXSID80146617",NA,NA,NA,131351
"120275","MSLICLMCQYQNPK-UHFFFAOYSA-N","MSBNK-CASMI_2016-SM825601","4`-Bromacetanilide","213.9862",NA,NA,"DTXSID6059283",NA,NA,NA,NA
"120286","MSUVUDCULKNUJL-UHFFFAOYSA-O","PR310534","Cyanidin 3-(2G-glucosylrutinoside)","757.21802",757.219118752,"HMDB0037988",NA,NA,"FDB017177",NA,NA
"120301","MSWZFWKMSRAUBD-CBPJZXOFSA-N","MoNA037195","MANNOSAMINE","180.0866485",179.079374,NA,NA,NA,NA,"2-Amino-2-deoxy-D-mannose",62325
"120324","MSWZFWKMSRAUBD-GASJEMHNSA-N","MoNA036216","GALACTOSAMINE","180.0866485",179.079372531,NA,"DTXSID7043871",NA,"FDB004663",NA,60312
"120367","MSWZFWKMSRAUBD-IVMDWMLBSA-N","MoNA019799","Glucosamine; LC-tDDA; CE30","180.086654663086",179.079372531,"HMDB0001514",NA,NA,NA,NA,47977
"120369","MSWZFWKMSRAUBD-IVMDWMLBSA-N","MoNA019341","Glucosamine [M+H-H2O]+; AIF; CE0; MS2Dec","162.076080322266",179.079372531,"HMDB0001514",NA,NA,NA,NA,47977
"120403","MSWZFWKMSRAUBD-QZABAPFNSA-N","MSBNK-Keio_Univ-KO002997","Glucosamine","180",179.079372531,"HMDB0030091","DTXSID4023098",NA,"FDB001474","Glucosamine",28393
"120425","MSWZFWKMSRAUBD-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT101990","D-(+)-Glucosamine hydrochloride","180.08717",179.079372523,"HMDB0245095",NA,NA,NA,NA,NA
"120439","MSYUMPGNGDNTIQ-UHFFFAOYSA-N","HB000749","Dixyrazine","428.2366",427.229348489,"HMDB0251503",NA,NA,NA,NA,NA
"120654","MTAWKURMWOXCEO-UHFFFAOYSA-N","O=C1OC2=C(OC)C=C(C=3C(=O)OC=4C(OC)=CC=C1C4C23)CCN(C)C","taspine","392.11",369.121237336,"HMDB0258734",NA,NA,NA,NA,NA
"120657","MTAWKURMWOXCEO-UHFFFAOYSA-N","O=C1OC2=C(OC)C=C(C=3C(=O)OC=4C(OC)=CC=C1C4C23)CCN(C)C","taspine","370.13",369.121237336,"HMDB0258734",NA,NA,NA,NA,NA
"120734","MTCFGRXMJLQNBG-REOHCLBHSA-N","MoNA024322","SERINE","106.04989",105.042593095,"HMDB0000187",NA,"T3D4367",NA,"Serine",17115
"120772","MTCFGRXMJLQNBG-REOHCLBHSA-N","KNA00010","L-Serine","104.07",105.042593095,"HMDB0000187",NA,"T3D4367",NA,"Serine",17115
"120876","MTCFGRXMJLQNBG-UHFFFAOYSA-N","MSBNK-MPI_for_Chemical_Ecology-CE000490","Serine","106.04987",105.042593095,NA,NA,NA,"FDB012739",NA,35243
"120983","MTDHILKWIRSIHB-QZABAPFNSA-N","MoNA037227","GLUCOSAMINE 6-SULFATE","260.0434634",259.036187087,"HMDB0000592",NA,NA,"FDB022132","Glucosamine 6-sulfate",133343
"121000","MTHORRSSURHQPZ-UHFFFAOYSA-N","CCMSLIB00000078548","Bindarit","347.137",324.147392512,"HMDB0249216","DTXSID30156660",NA,NA,NA,NA
"121002","MTHORRSSURHQPZ-UHFFFAOYSA-N","CCMSLIB00000078547","Bindarit","325.155",324.147392512,"HMDB0249216","DTXSID30156660",NA,NA,NA,NA
"121006","MTKNGOHFNXIVOS-UHFFFAOYSA-N","CCMSLIB00000078369","Ticlopidine hydrochloride","264.061",NA,NA,"DTXSID80202141",NA,NA,NA,9589
"121008","MTMKZABGIQJAEX-UHFFFAOYSA-N","LU017205","4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]","331.0999",NA,NA,"DTXSID9047598",NA,NA,NA,NA
"121020","MTOHOIPTYJIUCH-KPOBHBOGSA-N","O=C1C=CC2(O)C=3C(=CC=C(O)C13)C=4C=CC(O)=C5C(=O)CC(O)C2C45","Alterperylenol","351.217",350.07904,NA,"DTXSID10237401",NA,NA,"Alteichin",NA
"121021","MTQVPZUZBBTLNO-HSLVGEKZSA-N","CCMSLIB00000848181","NCGC00347387-02!1,3,6-trihydroxy-5-methoxy-2-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]xanthen-9-one","437.108",436.100565,NA,"DTXSID70415162",NA,NA,"Irisxanthone",5973
"121022","MTQVPZUZBBTLNO-HSLVGEKZSA-N","VF-NPL-QEHF005249","Irisxanthone","475.063720703125",436.100565,NA,"DTXSID70415162",NA,NA,"Irisxanthone",5973
"121024","MTQVPZUZBBTLNO-HSLVGEKZSA-N","VF-NPL-QEHF005245","Irisxanthone","459.089782714844",436.100565,NA,"DTXSID70415162",NA,NA,"Irisxanthone",5973
"121025","MTQVPZUZBBTLNO-HSLVGEKZSA-N","O=C1C2=CC=C(O)C(OC)=C2OC3=CC(O)=C(C(O)=C13)C4OC(CO)C(O)C(O)C4O","Irisxanthone","454.134368896484",436.100565,NA,"DTXSID70415162",NA,NA,"Irisxanthone",5973
"121064","MTVOSXTZNVKGIF-UHFFFAOYSA-N","PM013502","Dihydronitidine","348",NA,NA,"DTXSID20156654",NA,NA,NA,NA
"121070","MTXMHWSVSZKYBT-ASDZUOGYSA-N","MSBNK-MSSJ-MSJ00886","Malonyldaidzin","503.11841",NA,NA,NA,NA,NA,NA,80371
"121076","MTXMHWSVSZKYBT-UHFFFAOYSA-N","MSBNK-RIKEN-PR310870","Isoflavone base + 2O, O-MalonylHex","503.118",502.111126148,"HMDB0041263",NA,NA,"FDB021174",NA,NA
"121082","MTXSIJUGVMTTMU-JTQLQIEISA-N","KO002205","Anabasine","163",NA,NA,"DTXSID9041607",NA,NA,NA,74
"121092","MTXSIJUGVMTTMU-UHFFFAOYSA-N","NA000809","Anabasine","163.123",162.115698458,"HMDB0004350",NA,NA,"FDB023366",NA,28986
"121105","MTXSIJUGVMTTMU-UHFFFAOYSA-N","VF-NPL-QEHF026252","Anabasine Hydrochloride","180.149520874023",162.115698458,"HMDB0004350",NA,NA,"FDB023366",NA,28986
"121110","MTXSIJUGVMTTMU-UHFFFAOYSA-N","N=1C=CC=C(C1)C2NCCCC2","Anabasine Hydrochloride","201.078857421875",162.115698458,"HMDB0004350",NA,NA,"FDB023366",NA,28986
"121133","MTXSIJUGVMTTMU-UHFFFAOYSA-N","N=1C=CC=C(C1)C2NCCCC2","Anabasine Hydrochloride","185.104904174805",162.115698458,"HMDB0004350",NA,NA,"FDB023366",NA,28986
"121233","MTZBBNMLMNBNJL-UHFFFAOYSA-N","MSBNK-Eawag-EQ501301","Xipamide","355.0514",354.0441058,"HMDB0259933","DTXSID5023744",NA,NA,NA,NA
"121242","MTZQAGJQAFMTAQ-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU500604","Ethyl benzoate","151.0754",150.068079564,"HMDB0033967","DTXSID3038696","T3D4935","FDB012197","Ethyl benzoate",156074
"121246","MTZQAGJQAFMTAQ-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU500607","Ethyl benzoate","150.0675",150.068079564,"HMDB0033967","DTXSID3038696","T3D4935","FDB012197","Ethyl benzoate",156074
"121260","MUBZPKHOEPUJKR-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS007701","Ethanedioic acid dihydrate","89.55",89.995308552,"HMDB0002329","DTXSID0025816","T3D0856","FDB031074","Oxalic acid",16995
"121270","MUEHLDAHWSCFAG-UHFFFAOYSA-N","EQ419703","Pirimicarb-desamido","168.1131",167.105862,NA,"DTXSID80193767",NA,NA,"2-(Dimethylamino)-5,6-dimethylpyrimidin-4-ol",38546
"121288","MUEIBZIYMWAANR-UHFFFAOYSA-N","MSBNK-Antwerp_Univ-AN122238","((((((propane-2,2-diylbis(4,1-phenylene))bis(oxy))bis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl))bis(oxy))bis(ethane-2,1-diyl) bis(2-methylacrylate)","646.3586",NA,NA,"DTXSID5069124",NA,NA,NA,NA
"121292","MUIYUSOHHCEUTC-LBPRGKRZSA-N","CCMSLIB00000068215","S-4-benzyl-3-isobutyryloxazolidin-2-one","248.129",NA,NA,"DTXSID00465852",NA,NA,NA,NA
"121293","MUMCCPUVOAUBAN-UHFFFAOYSA-N","O=C1C2=NC=CC3=CC=4OCOC4C(C=5C=CC=CC15)=C32","liriodenine","298.05",275.058243159,"HMDB0301844","DTXSID40197165",NA,"FDB001503","Liriodenine",70649
"121296","MUMCCPUVOAUBAN-UHFFFAOYSA-N","O=C1C2=NC=CC3=CC=4OCOC4C(C=5C=CC=CC15)=C32","liriodenine","276.07",275.058243159,"HMDB0301844","DTXSID40197165",NA,"FDB001503","Liriodenine",70649
"121496","MUMGGOZAMZWBJJ-DYKIIFRCSA-N","O=C1C=C2CCC3C(CCC4(C)C(O)CCC34)C2(C)CC1","testosterone","289.22",288.20893014,"HMDB0000234","DTXSID8022371","T3D4283",NA,"Testosterone",17347
"121498","MUMGGOZAMZWBJJ-DYKIIFRCSA-N","O=C1C=C2CCC3C(CCC4(C)C(O)CCC34)C2(C)CC1","testosterone","311.2",288.20893014,"HMDB0000234","DTXSID8022371","T3D4283",NA,"Testosterone",17347
"121704","MUMGGOZAMZWBJJ-KZYORJDKSA-N","VF-NPL-QTOF007617","Epitestosterone","289.2153",288.20893014,"HMDB0000628","DTXSID8022329",NA,NA,"Epitestosterone",42534
"121722","MUMGGOZAMZWBJJ-UHFFFAOYSA-N","SM873001","Testosterone","289.2162",288.20893014,"HMDB0242698",NA,NA,"FDB011544",NA,NA
"121729","MUNWAHDYFVYIKH-RITPCOANSA-N","KO002510","Betonicine","160",159.089543287,"HMDB0029412",NA,NA,NA,"Betonicine",85533
"121745","MUPFEKGTMRGPLJ-ZQSKZDJDSA-N","MSBNK-BGC_Munich-RP023003","D(+)-Raffinose","505.1763",504.169034976,"HMDB0003213","DTXSID8041111",NA,NA,"Raffinose",16634
"121761","MVAWJSIDNICKHF-UHFFFAOYSA-N","MoNA036588","N-ACETYL-5-HYDROXYTRYPTAMINE","219.1128037",218.105527702,"HMDB0001238","DTXSID00153106",NA,"FDB031021","N-Acetylserotonin",17697
"121796","MVFGUOIZUNYYSO-UHFFFAOYSA-N","MSBNK-Eawag-EQ314105","Prilocaine","221.1648",220.157563272,"HMDB0014888","DTXSID7031955",NA,NA,"Prilocaine",8404
"121816","MVIHEGXCXLFEMC-UHFFFAOYSA-N","N=1C=NC2=C(C1N)C(=NN2C(C)(C)C)C=3C=CC=CC3","MMV688548","268.15553173751",NA,NA,"DTXSID70440838",NA,NA,NA,NA
"121819","MVMSCBBUIHUTGJ-GDJBGNAASA-N","MoNA024042","GUANOSINE DIPHOSPHATE MANNOSE","606.08445",605.077152801,"HMDB0001163",NA,NA,"FDB030881","GDP-mannose",15820
"121835","MVMSCBBUIHUTGJ-LRJDVEEWSA-N","MSBNK-RIKEN-PR100143","Guanosine 5'-diphosphoglucose","606.08495",605.077152801,"HMDB0003351",NA,NA,"FDB023150","GDP-glucose",62254
"121838","MVMSCBBUIHUTGJ-UHFFFAOYSA-N","EMBL-MCF_spec126575","GUANOSINE 5,9;-DIPHOSPHO-D-MANNOSE","606.082645932088",605.077152801,NA,NA,NA,"FDB012326",NA,NA
