"","inchikey","id","name","precursormz","mass","hmdb","dsstox","t3db","foodb","refmet","chebi"
"27952","MNHVNIJQQRJYDH-UHFFFAOYSA-N","S=C1N=CNN1CC(O)(CC=2C=CC=CC2Cl)C3(Cl)CC3","Pesticide5_Prothioconazole_C14H15Cl2N3OS_Redigo","342.024",NA,NA,"DTXSID4034869",NA,NA,NA,84008
"27953","MNLRQHMNZILYPY-MDMHTWEWSA-N","O=C(O)C(OC1C(O)C(OC(O)C1N=C(O)C)CO)C","N-Acetylmuramic Acid","292.103790283203",NA,NA,NA,NA,NA,NA,47571
"27963","MNLRQHMNZILYPY-MKFCKLDKSA-N","MoNA038170","N-ACETYLMURAMIC ACID","292.1037906",293.111066589,"HMDB0060493",NA,NA,"FDB098126","N-Acetylmuramic acid",21615
"27977","MNQZXJOMYWMBOU-UHFFFAOYNA-N","O=CC(O)CO","Glyceraldehyde","89.02441760083",90.031694058,NA,NA,"T3D4964",NA,NA,NA
"27978","MNQZXJOMYWMBOU-UHFFFAOYSA-N","O=CC(O)CO","GLYCERALDEHYDE","89.0239",90.031694058,"HMDB0001051",NA,NA,"FDB022392",NA,5445
"27981","MNVKTKIHXLQSLM-UHFFFAOYSA-N","O=S(=O)(O)C1(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F","1-Perfluoromethylcyclohexane-1-sulfonic acid","410.93660645",NA,NA,"DTXSID40276525",NA,NA,NA,NA
"27982","MNWFXJYAOYHMED-UHFFFAOYSA-N","KO001036","Heptanoate","129",130.099379692,"HMDB0000666","DTXSID2021600","T3D4597","FDB008051","Heptylic acid",45571
"27993","MOJZMWJRUKIQGL-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS120709","Epicatechin-(4.beta.--8)epicatechin-(4.beta.--8)epicatechin","865.83",866.205814412,"HMDB0303661",NA,NA,"FDB017713",NA,NA
"27995","MOJZMWJRUKIQGL-UHFFFAOYSA-N","MSBNK-RIKEN-PR306746","Procyanidin C1","865.19853794783",866.205814412,"HMDB0303661",NA,NA,"FDB017713",NA,NA
"28010","MOJZMWJRUKIQGL-XILRTYJMSA-N","PT212070","Procyanidin C1","865.23",866.205814384,"HMDB0038370","DTXSID10190562",NA,"FDB017710",NA,75643
"28017","MOLPUWBMSBJXER-UHFFFAOYSA-N","BML00562","(-)-Bilobalide","325.0929",326.10016754,"HMDB0242203",NA,NA,NA,NA,NA
"28023","MOLPUWBMSBJXER-YDGSQGCISA-N","PM004504","Bilobalide","325",326.100168,NA,NA,NA,NA,"Bilobalide",3103
"28024","MOODSJOROWROTO-UHFFFAOYSA-N","MoNA016981","2-Hydroxybenzoic acid sulfate","216.9812",217.988509087,NA,"DTXSID40436667",NA,"FDB093596",NA,NA
"28025","MOTZDAYCYVMXPC-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU240758","Lauryl sulfate","265.1479",NA,NA,"DTXSID0042088",NA,NA,NA,45599
"28054","MOZDKDIOPSPTBH-UHFFFAOYSA-N","LU078052","Benzylparaben","227.0714",228.078644246,"HMDB0249063","DTXSID9022526",NA,NA,"Benzyl paraben",NA
"28066","MPCAJMNYNOGXPB-SLPGGIOYSA-N","MT000011","1,5-Anhydroglucitol","163.2",164.068473494,"HMDB0002712",NA,NA,"FDB023050","1,5-Anhydrosorbitol",16070
"28069","MPCAJMNYNOGXPB-UHFFFAOYSA-N","FiehnHILIC000879","1,5-Anhydrosorbitol","163.0504",164.068473486,"HMDB0244228",NA,NA,"FDB030193",NA,NA
"28070","MPDGHEJMBKOTSU-PMTKVOBESA-N","VF-NPL-LTQ007100","18Alpha-Glycyrrhetinic Acid","469.4342041015625",470.33960996,"HMDB0034517","DTXSID20872408",NA,"FDB013018",NA,NA
"28080","MPDGHEJMBKOTSU-UHFFFAOYSA-N","BML00517","Enoxolone","469.3323",470.339609961,"HMDB0244828",NA,NA,"FDB017730",NA,NA
"28111","MPDGHEJMBKOTSU-YKLVYJNSSA-N","EQ326359","Glycyrrhetinic Acid","469.3323",470.339609961,NA,"DTXSID9020669",NA,"FDB020713","Glycyrrhetinic acid",30853
"28119","MPDGHEJMBKOTSU-YKLVYJNSSA-N","O=C(O)C1(C)CCC2(C)CCC3(C(=CC(=O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1)C","18-b-Glycyrrhetinic acid","939.375734117296",470.339609961,NA,"DTXSID9020669",NA,"FDB020713","Glycyrrhetinic acid",30853
"28137","MPDGHEJMBKOTSU-YKLVYJNSSA-N","MSBNK-BS-BS003175","18-Beta-glycyrrhetinic acid","470.3374",470.339609961,NA,"DTXSID9020669",NA,"FDB020713","Glycyrrhetinic acid",30853
"28185","MQBFFYQCZCKSBX-UHFFFAOYSA-N","MSBNK-BS-BS003610","Gardenin A","315.09",NA,NA,"DTXSID30175417",NA,NA,NA,NA
"28186","MQBFFYQCZCKSBX-UHFFFAOYSA-N","MSBNK-BS-BS003608","Gardenin A","313.0703",NA,NA,"DTXSID30175417",NA,NA,NA,NA
"28187","MQBFFYQCZCKSBX-UHFFFAOYSA-N","COC1=CC(=CC(OC)=C1OC)C1=CC(=O)C2=C(O)C(OC)=C(OC)C(OC)=C2O1","Gardenin A","417.1191063",NA,NA,"DTXSID30175417",NA,NA,NA,NA
"28199","MQCPOLNSJCWPGT-UHFFFAOYSA-N","MSBNK-LCSB-LU086052","2,2`-Bisphenol F","199.0765",200.083729626,"HMDB0245357","DTXSID4022446",NA,NA,NA,NA
"28211","MQGPSCMMNJKMHQ-UHFFFAOYSA-N","FIO00148","7-Hydroxyflavone","237.05571817999999",238.062994,NA,"DTXSID3022328",NA,NA,"7-Hydroxyflavone",2268
"28246","MQHNKCZKNAJROC-UHFFFAOYSA-N","LU129356","Dipropyl phthalate","249.1132",250.120509064,NA,"DTXSID5031133","T3D3655",NA,"Dipropyl phthalate",60069
"28252","MQJKPEGWNLWLTK-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000302","4-Aminophenylsulfone","247",248.061948328,"HMDB0014395","DTXSID4020371","T3D2482",NA,"Dapsone",4325
"28262","MQLSOVRLZHTATK-PEYNGXJCSA-N","O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC","NCGC00380454-01_C17H24O11_2H-Pyran-4-acetic acid, 3-ethenyl-2-(beta-D-glucopyranosyloxy)-3,4-dihydro-5-(methoxycarbonyl)-, (2S,3R,4S)-","449.13",NA,NA,NA,NA,NA,NA,132712
"28264","MQLSOVRLZHTATK-PEYNGXJCSA-N","O=C(O)CC1C(=COC(OC2OC(CO)C(O)C(O)C2O)C1C=C)C(=O)OC","NCGC00380454-01_C17H24O11_2H-Pyran-4-acetic acid, 3-ethenyl-2-(beta-D-glucopyranosyloxy)-3,4-dihydro-5-(methoxycarbonyl)-, (2S,3R,4S)-","403.125",NA,NA,NA,NA,NA,NA,132712
"28266","MQOBSOSZFYZQOK-UHFFFAOYSA-N","EA033762","Fenofibric acid","317.0586",318.0658867,"HMDB0252207","DTXSID8041030",NA,NA,NA,83469
"28302","MQSXZQXHIJMNAF-UHFFFAOYSA-N","CCMSLIB00005719739","Skyrin","537.082",NA,NA,"DTXSID00208943",NA,NA,NA,NA
"28312","MQTOSJVFKKJCRP-BICOPXKESA-N","O=C1OC(CC)C(O)(C)C(O)C(N(C)CC(C)CC(O)(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C1C)C","Azithromycin - Dark Web Drugs","747.502",748.508525778,"HMDB0014352","DTXSID8030760",NA,NA,"Azithromycin",2955
"28313","MQUUQXIFCBBFDP-VKHMYHEASA-N","KO000778","N-Formylaspartate","160",161.032422339,"HMDB0060495",NA,NA,NA,"N-Formyl-aspartic acid",48429
"28323","MQZIGYBFDRPAKN-UWFIBFSHSA-N","PM015420","Astaxanthin","595",596.386560154,"HMDB0002204",NA,NA,NA,"Astaxanthin",40968
"28324","MRBKEAMVRSLQPH-UHFFFAOYSA-N","LU091452","2-tert-Butyl-4-methoxyphenol","179.1078",180.115029756,"HMDB0059925","DTXSID7040788",NA,NA,NA,76358
"28329","MRBKRZAPGUCWOS-UHFFFAOYSA-M","MoNA023930","3-AMINO-4-HYDROXYBENZOATE","152.03529",NA,NA,NA,NA,NA,NA,60005
"28330","MRBKRZAPGUCWOS-UHFFFAOYSA-N","MoNA038028","3-AMINO-4-HYDROXYBENZOIC ACID","152.0353171",153.042593089,"HMDB0304941","DTXSID60166212",NA,NA,"3-Amino-4-hydroxybenzoic acid",29476
"28335","MRIAQLRQZPPODS-UHFFFAOYSA-N","VF-NPL-QEHF014364","Nobiletin","401.1241760253906",402.13146768,"HMDB0029540","DTXSID30197275",NA,"FDB000683",NA,7602
"28341","MRLXXQBBRNRWDA-LIEMUPCESA-N","O=C(O)C1=CC2CC(C)(C)CC32C(C(=O)OCC13)C","NCGC00380393-01_C15H20O4_Pentaleno[1,6a-c]pyran-9-carboxylic acid, 1,3,4,5,6,7,7a,9a-octahydro-4,6,6-trimethyl-3-oxo-, (4S,4aR,7aS,9aR)-","309.134",NA,NA,NA,NA,NA,NA,70805
"28343","MROJXXOCABQVEF-UHFFFAOYSA-N","O=C(O)CC1=CC=C(N=C(O)C)C=C1","Actrarit","192.06661676583",193.073893218,"HMDB0247976","DTXSID0020020",NA,NA,NA,NA
"28347","MSFSPUZXLOGKHJ-PGYHGBPZSA-N","FiehnHILIC002831","Muramic acid","250.0912",251.100504,NA,NA,NA,NA,"Muramic acid",7027
"28349","MSJODEOZODDVGW-UHFFFAOYSA-N","FiehnHILIC002638","CGS 15943","284.0316",285.0417376,"HMDB0249865","DTXSID80146617",NA,NA,NA,131351
"28351","MSJXTBMNRCTIDR-UHFFFAOYSA-N","O=S(=O)(NCCCN(C)C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F","Perfluorooctane sulfonamido amine","583.035353124",NA,NA,"DTXSID9065443",NA,NA,NA,NA
"28352","MSLICLMCQYQNPK-UHFFFAOYSA-N","SM825651","4`-Bromacetanilide","211.9716",NA,NA,"DTXSID6059283",NA,NA,NA,NA
"28355","MSUVUDCULKNUJL-UHFFFAOYSA-O","MSBNK-RIKEN-PR307668","Cyanidin 3-(2G-glucosylrutinoside)","755.20346861576",757.219118752,"HMDB0037988",NA,NA,"FDB017177",NA,NA
"28368","MSWZFWKMSRAUBD-CBPJZXOFSA-N","EMBL-MCF_spec54179","D-MANNOSAMINE","178.071132010092",179.079374,NA,NA,NA,NA,"2-Amino-2-deoxy-D-mannose",62325
"28369","MSWZFWKMSRAUBD-IVMDWMLBSA-N","MoNA037807","GLUCOSAMINE","178.0720965",179.079372531,"HMDB0001514",NA,NA,NA,NA,47977
"28370","MTCFGRXMJLQNBG-REOHCLBHSA-N","CCMSLIB00000578101","L-SERINE","104.035",105.042593095,"HMDB0000187",NA,"T3D4367",NA,"Serine",33384
"28424","MTCFGRXMJLQNBG-UHFFFAOYSA-N","PM000975","L-Serine","104",105.042593095,NA,NA,NA,"FDB012739",NA,17822
"28426","MTDHILKWIRSIHB-QZABAPFNSA-N","MoNA034239","GLUCOSAMINE 6-SULFATE","258.0289114",259.036187087,"HMDB0000592",NA,NA,"FDB022132","Glucosamine 6-sulfate",133343
"28431","MTMKZABGIQJAEX-UHFFFAOYSA-N","MSBNK-LCSB-LU017255","4,4'-Sulfonylbis[2-(prop-2-en-1-yl)phenol]","329.0853",NA,NA,"DTXSID9047598",NA,NA,NA,NA
"28443","MTQVPZUZBBTLNO-HSLVGEKZSA-N","VF-NPL-QTOF008070","Irisxanthone","435.0944",436.100565,NA,"DTXSID70415162",NA,NA,"Irisxanthone",5973
"28459","MTVWFVDWRVYDOR-UHFFFAOYSA-N","FiehnHILIC000944","3,4-Dihydroxyphenylglycol","169.0499",170.057908808,"HMDB0000318",NA,NA,"FDB020084","3,4-Dihydroxyphenylglycol",1387
"28463","MTXMHWSVSZKYBT-ASDZUOGYSA-N","MSBNK-MSSJ-MSJ00892","Malonyldaidzin","501.10385",NA,NA,NA,NA,NA,NA,80371
"28469","MTXSIJUGVMTTMU-UHFFFAOYSA-N","N=1C=CC=C(C1)C2NCCCC2","Anabasine Hydrochloride","161.108413696289",162.115698458,"HMDB0004350",NA,NA,"FDB023366",NA,28986
"28475","MTZBBNMLMNBNJL-UHFFFAOYSA-N","MSBNK-Eawag-EQ501352","Xipamide","353.0368",354.0441058,"HMDB0259933","DTXSID5023744",NA,NA,NA,NA
"28484","MUBZPKHOEPUJKR-UHFFFAOYSA-N","MoNA024033","OXALATE","88.98801",89.995308552,"HMDB0002329","DTXSID0025816","T3D0856","FDB031074","Oxalic acid",16995
"28488","MUJOIMFVNIBMKC-UHFFFAOYSA-N","FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N","Fludioxonil; LC-ESI-ITFT; MS2; CE","247.032457",248.039733856,"HMDB0252328","DTXSID2032398","T3D4509",NA,NA,81763
"28539","MUMGGOZAMZWBJJ-KZYORJDKSA-N","O=C1C=C2CCC3C(CCC4(C)C(O)CCC34)C2(C)CC1","Epitestosterone","287.201629638672",288.20893014,"HMDB0000628","DTXSID8022329",NA,NA,"Epitestosterone",42534
"28549","MUPFEKGTMRGPLJ-ZQSKZDJDSA-N","OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","D-(+)-Raffinose","503.1617585",504.169034976,"HMDB0003213","DTXSID8041111",NA,NA,"Raffinose",16634
"28561","MVAWJSIDNICKHF-UHFFFAOYSA-N","MoNA038164","N-ACETYL-5-HYDROXYTRYPTAMINE","217.0982517",218.105527702,"HMDB0001238","DTXSID00153106",NA,"FDB031021","N-Acetylserotonin",17697
"28580","MVMSCBBUIHUTGJ-GDJBGNAASA-N","PT202430","Guanosine-5'-diphosphate-D-mannose sodium salt","604.06935",605.077152801,"HMDB0001163",NA,NA,"FDB030881","GDP-mannose",15820
"28593","MVMSCBBUIHUTGJ-LRJDVEEWSA-N","PR100565","Guanosine 5'-diphosphoglucose","604.06935",605.077152801,"HMDB0003351",NA,NA,"FDB023150","GDP-glucose",62254
"28596","MVMSCBBUIHUTGJ-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS024407","Guanosine-5'-diphosphoglucose sodium salt","604.45",605.077152801,NA,NA,NA,"FDB012326",NA,NA
"28610","MVOUGOXRXQDXDC-RSPRXDBDSA-N","VF-NPL-LTQ001897","5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]chromen-4-one","577.2279205322266",578.163555668,"HMDB0302837",NA,NA,"FDB006428","Violanthin",9992
"28628","MVOYJPOZRLFTCP-UHFFFAOYSA-N","MoNA017583","1-Methylxanthine; LC-tDDA; CE30","165.041793823242",166.049075456,"HMDB0010738","DTXSID30210271",NA,"FDB027885","1-Methylxanthine",68444
"28632","MVVPIAAVGAWJNQ-DOFZRALJSA-N","FiehnHILIC002598","Arachidonyl dopamine","438.3011",439.308644,NA,"DTXSID70415208",NA,NA,"N-Arachidonoyl dopamine",NA
"28634","MVVPIAAVGAWJNQ-UHFFFAOYSA-N","OC1=CC=C(C=C1O)CCN=C(O)CCCC=CCC=CCC=CCC=CCCCCC","Arachidonyl dopamine","438.30136773183",439.308644184,"HMDB0243624",NA,NA,NA,NA,NA
"28636","MWAYRGBWOVHDDZ-UHFFFAOYSA-N","MSBNK-BGC_Munich-RP017711","Ethyl vanillate","195.0663",196.073558866,"HMDB0303913","DTXSID2060670",NA,"FDB029772",NA,NA
"28642","MWFLTXAQDCOKEK-UHFFFAOYSA-N","BML01841","3-Hydroxy-3',4',5'-trimethoxyflavone","327.0874",328.094688235,"HMDB0246112",NA,NA,NA,NA,NA
"28650","MWLSOWXNZPKENC-UHFFFAOYSA-N","FiehnHILIC001586","Zileuton","235.054",236.061948328,"HMDB0014882","DTXSID9023752",NA,NA,NA,10112
"28652","MWOOGOJBHIARFG-UHFFFAOYSA-N","MoNA038047","VANILLIN","151.0400681",152.047344122,"HMDB0012308","DTXSID0021969","T3D4849","FDB000838","Vanillin",18346
"28678","MWRBNPKJOOWZPW-CLFAGFIQSA-N","MSBNK-RIKEN_IMS-LQB00594","PE 36:2","742.5376",NA,NA,NA,NA,NA,NA,60285
"28682","MWYHLEQJTQJHSS-UHFFFAOYSA-N","MSBNK-LCSB-LU115353","Tomelukast","317.1619",NA,NA,"DTXSID7020344",NA,NA,NA,75310
"28698","MXHRCPNRJAMMIM-SHYZEUOFSA-N","VF-NPL-QEHF000326","Deoxyuridine","227.0673065185547",228.074621504,"HMDB0000012",NA,NA,"FDB021870","Deoxyuridine",16450
"28702","MXHRCPNRJAMMIM-SHYZEUOFSA-N","O=C1N=C(O)C=CN1C2OC(CO)C(O)C2","Deoxyuridine","455.100912342901",228.074621504,"HMDB0000012",NA,NA,"FDB021870","Deoxyuridine",16450
"28723","MXHRCPNRJAMMIM-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS063307","dURD","227.22",228.074621494,"HMDB0245528",NA,NA,NA,NA,NA
"28724","MXJWRABVEGLYDG-UHFFFAOYSA-N","MSBNK-Eawag-EQ332254","Bufexamac","222.1136",223.120844,NA,"DTXSID7045368",NA,NA,"Bufexamac",31317
"28736","MXNBDFWNYRNIBH-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO000797","3-Fluorobenzoate","139",NA,NA,"DTXSID4060020",NA,NA,NA,20021
"28746","MXNRLFUSFKVQSK-QMMMGPOBSA-N","MoNA037869","NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE","187.1452019",188.152477894,"HMDB0001325",NA,NA,"FDB022556","N-6-Trimethyllysine",NA
"28747","MXNRLFUSFKVQSK-UHFFFAOYSA-N","O=C([O-])C(N)CCCC[N+](C)(C)C","""NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE""","187.145",188.152477892,"HMDB0304556",NA,NA,"FDB093484",NA,NA
"28749","MXORDJXBRHNWBE-UHFFFAOYSA-N","LU104851","2-Chloro-4-phenylphenol","203.0269",NA,NA,"DTXSID0022353",NA,NA,NA,NA
"28763","MXTLAHSTUOXGQF-UHFFFAOYSA-O","PM001902","Jatrorrhizine","338",NA,NA,"DTXSID40189767",NA,NA,NA,NA
"28764","MXWJVTOOROXGIU-UHFFFAOYSA-N","ClC1=NC(=NCC)NC(=NC(C)C)N1","atrazine","214.086502075195",215.09377318,"HMDB0041830","DTXSID9020112","T3D4477",NA,NA,15930
"28774","MXXWOMGUGJBKIW-YPCIICBESA-N","VF-NPL-QEHF028025","PIPERINE","284.1292114257812",285.136493479,"HMDB0029377","DTXSID3021805",NA,"FDB000449","Piperine",28821
"28785","MXXWOMGUGJBKIW-YPCIICBESA-N","VF-NPL-LTQ000301","PIPERINE","283.33115994200415",285.136493479,"HMDB0029377","DTXSID3021805",NA,"FDB000449","Piperine",28821
"28788","MXYUKLILVYORSK-HBMCJLEFSA-N","O=C(C=1C=CC=CC1)CC2N(C)C(CCC2)CC(O)C=3C=CC=CC3","Lobeline Hydrochloride","336.196899414062",NA,NA,"DTXSID3023219",NA,NA,NA,48723
"28794","MYBIAUJNAXMGTF-UHFFFAOYSA-N","O=C1C=2C(O)=C(Cl)C(O)=C(Cl)C2OC3=C(Cl)C(O)=C(Cl)C(=C13)C","Thiophanic acid","392.877",NA,NA,"DTXSID60315526",NA,NA,NA,NA
"28797","MYDPDVXVDQMNLD-UHFFFAOYSA-N","LU083654","UK-156819","307.1452",NA,NA,"DTXSID2047309",NA,NA,NA,NA
"28803","MYFMARDICOWMQP-YUMQZZPRSA-N","FiehnHILIC001201","gamma-Glutamylleucine","259.1299",260.13722176,"HMDB0011171",NA,NA,"FDB003617","gamma-Glutamylleucine",68433
"28805","MYHSVHWQEVDFQT-ILPXZUKPSA-N","PM013802","(2R)-2-Hydroxy-3-Butenyl glucosinolate","388",NA,NA,NA,NA,NA,NA,79352
"28809","MYVNFPJTNYAPDH-UHFFFAOYSA-N","PM002109","Stevenin","283",284.068473494,"HMDB0041776",NA,NA,"FDB029949",NA,NA
"28810","MYXNWGACZJSMBT-UHFFFAOYSA-N","VF-NPL-QEHF004958","5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one","431.0983581542969",432.10564686,"HMDB0253708",NA,NA,"FDB000614",NA,NA
"28841","MYXNWGACZJSMBT-VJXVFPJBSA-N","FIO00755","Isovitexin","431.09837084",NA,NA,NA,NA,NA,NA,18330
"28854","MYYIAHXIVFADCU-QMMMGPOBSA-N","MSBNK-Keio_Univ-KO000232","Anserine","239",240.122240398,"HMDB0000194",NA,NA,NA,"Anserine",18323
"28902","MZHCENGPTKEIGP-UHFFFAOYSA-N","WA000208","Dichlorprop","232.8",233.985049536,"HMDB0251202","DTXSID0020440","T3D0801",NA,"Dichlorprop",75370
"28940","MZSGWZGPESCJAN-JKXXRSRDSA-N","PM006416","Salvianolic acid I","537",538.111126168,"HMDB0040681",NA,NA,"FDB020479",NA,NA
"28941","MZYPOJMKJHCOQG-UHFFFAOYSA-N","MoNA017031","3-Hydroxybenzoic acid sulfate","216.9812",217.988508614,"HMDB0059968",NA,NA,"FDB093611",NA,NA
"28943","NAGRVUXEKKZNHT-UHFFFAOYSA-N","MSJ00244","Imazosulfuron","411.0284",NA,NA,"DTXSID2057946",NA,NA,NA,NA
"28949","NAGRVUXEKKZNHT-UHFFFAOYSA-N","MSJ00248","Imazosulfuron","413.0254",NA,NA,"DTXSID2057946",NA,NA,NA,NA
"28958","NAJHAHQNQCNWOP-PUYNVXOJSA-N","CCMSLIB00005720929","N-[1.3-dihydroxyoctadec-4-en-2-yl]tricosanamide","634.613",635.621645463,"HMDB0000950",NA,NA,"FDB022334","Cer 18:1;O2/23:0",84372
"28963","NAVMQTYZDKMPEU-UHFFFAOYSA-N","MSBNK-LCSB-LU050154","Bexarotene","347.2017",348.20893014,"HMDB0014452","DTXSID1040619",NA,NA,NA,50859
"28979","NBAKTGXDIBVZOO-UHFFFAOYSA-N","MoNA035512","5,6-DIHYDRO THYMINE","127.0513015",128.05857751,"HMDB0304210",NA,NA,"FDB030555","Dihydrothymine",27468
"28983","NBDAHKQJXVLAID-UHFFFAOYSA-N","MSBNK-LCSB-LU067856","5-Nitroisophthalic acid","210.0044",NA,NA,"DTXSID7041540",NA,NA,NA,NA
"28995","NBEADXWAAWCCDG-QDDWGVBQSA-N","CCMSLIB00005720974","(2-{[3-hydroxy-2-[octadec-9-enamido]octadec-4-en-1-yl phosphonato]oxy}ethyl)trimethylazanium","763.594",728.583224846,"HMDB0012101",NA,NA,NA,NA,84487
"28996","NBFGYDJKTHENDP-UHFFFAOYSA-N","RIKENPlaSMA004744","Aristolochic acid C","326.03062514783",NA,NA,"DTXSID00197540",NA,NA,NA,NA
"29035","NBIIXXVUZAFLBC-UHFFFAOYSA-N","O=P(O)(O)O","Phosphoric acid","96.96961912283",97.976895096,"HMDB0001429","DTXSID5024263","T3D4896","FDB013380","Phosphoric acid",26078
"29045","NBMKJKDGKREAPL-DVTGEIKXSA-N","O=C1C=CC2(C(=C1)CCC3C4CC(C)C(O)(C(=O)CO)C4(C)CC(O)C32Cl)C","Beclometasone","407.163",408.170353,NA,"DTXSID5040750",NA,NA,"Beclomethasone",3001
"29048","NBNTWDUNCHRWMT-UHFFFAOYSA-N","LU111751","Parinol","328.0301",NA,NA,"DTXSID4042256",NA,NA,NA,NA
"29054","NBQCNZYJJMBDKY-UHFFFAOYSA-N","MSBNK-Eawag-EQ317951","Terbacil","215.0593",216.066555377,NA,"DTXSID8024317","T3D4539",NA,NA,NA
"29078","NBQPHANHNTWDML-UHFFFAOYSA-N","MSBNK-RIKEN-PR309239","Flavonol base + 4O, O-MalonylHex","549.0886",550.095870034,"HMDB0037368",NA,NA,"FDB016400",NA,NA
"29080","NBQPHANHNTWDML-UJKBSQBPSA-N","PR100979","Quercetin-3-(6''-malonyl)-Glucoside","549.08805",550.095875,NA,NA,NA,NA,"Quercetin 3-O-malonylglucoside",32080
"29099","NBQYBZYBTNQEQG-LSDHHAIUSA-N","O=C1C=2C(O)=CC(O)=CC2OC(C=3C(O)=CC=CC3O)C1O","(2R,3R)-2-(2,6-dihydroxyphenyl)-3,5,7-trihydroxy-2,3-dihydrochromen-4-one","303.051",NA,NA,"DTXSID40230288",NA,NA,NA,NA
"29115","NBSBUIQBEPROBM-GIICLEHTSA-N","MSBNK-MSSJ-MSJ00415","Trametenolic acid","455.35307",456.360345402,"HMDB0035511",NA,NA,"FDB014201",NA,NA
"29122","NBSCHQHZLSJFNQ-DVKNGEFBSA-N","O[C@H]1O[C@H](COP(O)(O)=O)[C@@H](O)[C@H](O)[C@H]1O","alpha-D-Glucose 6-phosphate; LC-ESI-ITFT; MS2; m/z","259.022442",NA,NA,NA,NA,NA,NA,17665
"29124","NBSCHQHZLSJFNQ-DVKNGEFBSA-N","KNA00725","alpha-D-Glucose 6-phosphate","152.0",NA,NA,NA,NA,NA,NA,17665
"29126","NBSCHQHZLSJFNQ-DVKNGEFBSA-N","KNA00727","alpha-D-Glucose 6-phosphate","519.05",NA,NA,NA,NA,NA,NA,17665
"29130","NBSCHQHZLSJFNQ-GASJEMHNSA-N","FiehnHILIC002729","Glucose-6-phosphate","259.0247",260.029718526,"HMDB0001401",NA,NA,NA,"Glucose 6-phosphate",4170
"29160","NBSCHQHZLSJFNQ-QTVWNMPRSA-N","MSBNK-Keio_Univ-KO001326","Mannose 6-phosphate","259",260.029718526,"HMDB0304312",NA,NA,"FDB030772",NA,48066
"29193","NBSCHQHZLSJFNQ-RWOPYEJCSA-N","MoNA024049","MANNOSE 6-PHOSPHATE","259.02242",260.029718526,"HMDB0001078",NA,NA,"FDB022411","Mannose 6-phosphate",49728
"29194","NBSCHQHZLSJFNQ-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS022111","D-Mannose-6-phosphate barium salt hydrate","259.19",260.029718526,"HMDB0246205",NA,NA,NA,"Hexose 6-phosphate",NA
"29215","NCCWCZLEACWJIN-UHFFFAOYSA-N","VF-NPL-QEHF011004","Methyl Orsellinate","181.0506286621094",NA,NA,"DTXSID2062901",NA,NA,NA,NA
"29229","NCDNCNXCDXHOMX-XGKFQTDJSA-N","FiehnHILIC002970","Ritonavir","719.3032",720.312760056,"HMDB0014646","DTXSID1048627",NA,NA,"Ritonavir",45409
"29231","NCIKQJBVUNUXLW-UHFFFAOYSA-N","MoNA034377","N-OMEGA-METHYLTRYPTAMINE","173.1084225",174.115698458,"HMDB0004370","DTXSID70209846",NA,"FDB023368","N-Methyltryptamine",28136
"29239","NCKMMSIFQUPKCK-UHFFFAOYSA-N","LU060656","Clorophene","217.0426",218.049842681,"HMDB0245035","DTXSID5020154","T3D3814",NA,NA,NA
"29276","NCMVOABPESMRCP-SHYZEUOFSA-N","MoNA034720","2'-DEOXYCYTIDINE 5'-MONOPHOSPHATE","306.0496604",307.056936329,"HMDB0001202",NA,NA,"FDB022488","dCMP",15918
"29284","NCXMLFZGDNKEPB-FFPOYIOWSA-N","CCMSLIB00000849413","NCGC00373238-02_C33H47NO13_Delvocid","664.297",NA,NA,"DTXSID6021163",NA,NA,NA,7488
