"inchikey","id","name","precursormz","accession"
"VHGCDTVCOLNTBX-QGZVFWFLSA-N","CNCC[C@@H](OC1=CC=CC=C1C)C1=CC=CC=C1","Atomoxetine; LC-ESI-ITFT; MS2; CE","256.169591","T3D2737"
"VHGCDTVCOLNTBX-QGZVFWFLSA-N","FiehnHILIC001777","Atomexetine","256.1708","T3D2737"
"VHGCDTVCOLNTBX-QGZVFWFLSA-N","FiehnHILIC000204","Atomexetine","256.1692","T3D2737"
"VHLKTXFWDRXILV-UHFFFAOYSA-N","CCMSLIB00001058969","Pesticide3_Bifenazate_C17H20N2O3_1-Methylethyl 2-(4-methoxybiphenyl-3-yl)hydrazinecarboxylate","323.136","T3D3798"
"VHLKTXFWDRXILV-UHFFFAOYSA-N","OC(=NNC=1C=C(C=CC1OC)C=2C=CC=CC2)OC(C)C","Pesticide3_Bifenazate_C17H20N2O3_1-Methylethyl 2-(4-methoxybiphenyl-3-yl)hydrazinecarboxylate","301.154","T3D3798"
"VHVPQPYKVGDNFY-ZPGVKDDISA-N","O=C1N(N=CN1C2=CC=C(C=C2)N3CCN(C4=CC=C(OCC5OC(OC5)(C6=CC=C(Cl)C=C6Cl)CN7N=CN=C7)C=C4)CC3)C(C)CC","Itraconazole (Sporanox)","353.127","T3D3516"
"VHVPQPYKVGDNFY-ZPGVKDDISA-N","O=C1N(N=CN1C2=CC=C(C=C2)N3CCN(C4=CC=C(OCC5OC(OC5)(C6=CC=C(Cl)C=C6Cl)CN7N=CN=C7)C=C4)CC3)C(C)CC","Itraconazole (Sporanox)","705.247","T3D3516"
"VIKNJXKGJWUCNN-XGXHKTLJSA-N","MSBNK-Athens_Univ-AU279805","Norethindrone","299.2006","T3D4745"
"VIKNJXKGJWUCNN-XGXHKTLJSA-N","CCMSLIB00000077037","19-Norethindrone","299.202","T3D4745"
"VIKNJXKGJWUCNN-XGXHKTLJSA-N","CCMSLIB00000085239","MLS001163874-01!19-Norethindrone68-22-4","299.199","T3D4745"
"VJJPUSNTGOMMGY-MRVIYFEKSA-N","O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12","Etoposide","589.19","T3D4695"
"VJJPUSNTGOMMGY-MRVIYFEKSA-N","O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12","Etoposide","611.174","T3D4695"
"VJJPUSNTGOMMGY-MRVIYFEKSA-N","O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12","Etoposide","589.192","T3D4695"
"VJJPUSNTGOMMGY-MRVIYFEKSA-N","O=C1OCC2C(OC3OC4COC(OC4C(O)C3O)C)C5=CC=6OCOC6C=C5C(C7=CC(OC)=C(O)C(OC)=C7)C12","Etoposide","611.17","T3D4695"
"VJJPUSNTGOMMGY-MRVIYFEKSA-N","FiehnHILIC000344","Etoposide","589.191","T3D4695"
"VJJPUSNTGOMMGY-MRVIYFEKSA-N","VF-NPL-QTOF007650","ETOPOSIDE","589.1885","T3D4695"
"VJJPUSNTGOMMGY-MRVIYFEKSA-N","VF-NPL-QTOF007648","ETOPOSIDE","606.2151","T3D4695"
"VJYFKVYYMZPMAB-UHFFFAOYSA-N","MSBNK-Eawag-EQ365101","Ethoprop","243.0637","T3D0237"
"VKHAHZOOUSRJNA-GCNJZUOMSA-N","MSBNK-LCSB-LU099704","Mifepristone","430.2741","T3D2907"
"VKHAHZOOUSRJNA-GCNJZUOMSA-N","FiehnHILIC000531","Mifepristone","430.2733","T3D2907"
"VKYKSIONXSXAKP-UHFFFAOYSA-N","KO003163","Hexamethylene tetramine","141","T3D4834"
"VKYKSIONXSXAKP-UHFFFAOYSA-N","MSBNK-Eawag-EQ374608","Methenamine","141.1135","T3D4834"
"VMIYHDSEFNYJSL-UHFFFAOYSA-N","EQ362802","Bromazepam","316.008","T3D3048"
"VMIYHDSEFNYJSL-UHFFFAOYSA-N","FiehnHILIC001804","Bromazepam","316.0095","T3D3048"
"VMWNQDUVQKEIOC-CYBMUJFWSA-N","MSBNK-Univ_Connecticut-CO000067","Apomorphine","268.13387","T3D2867"
"VMWNQDUVQKEIOC-CYBMUJFWSA-N","MSBNK-LCSB-LU079604","Apomorphine","268.1332","T3D2867"
"VNFPBHJOKIVQEB-UHFFFAOYSA-N","MSBNK-Eawag-EA032910","Clotrimazole","345.1153","T3D2729"
"VNKBTWQZTQIWDV-UHFFFAOYSA-N","WA000001","Azamethiphos","325.03","T3D3794"
"VOKSWYLNZZRQPF-GDIGMMSISA-N","FiehnHILIC002233","Pentazocine","286.2183","T3D2850"
"VOUGEZYPVGAPBB-XQRVVYSFSA-N","MSBNK-AAFC-AC000668","Penicillic Acid","171.0646","T3D3738"
"VOWAEIGWURALJQ-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU250603","Dicyclohexylphthalate","331.1904","T3D3643"
"VOZIAWLUULBIPN-LRBNAKOISA-N","WA000152","Milbemycin A4","525.3","T3D3887"
"VRBKIVRKKCLPHA-UHFFFAOYSA-N","O=C1N(N=C(N1CCOC=2C=CC=CC2)CC)CCCN3CCN(C=4C=CC=C(Cl)C4)CC3","Nefazodone","470.23172945217","T3D2995"
"VRBKIVRKKCLPHA-UHFFFAOYSA-N","FiehnHILIC002173","Nefazodone","470.2332","T3D2995"
"VRBKIVRKKCLPHA-UHFFFAOYSA-N","FiehnHILIC000604","Nefazodone","470.2315","T3D2995"
"VREFGVBLTWBCJP-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU157006","Alprazolam","309.0902","T3D2777"
"VREFGVBLTWBCJP-UHFFFAOYSA-N","FiehnHILIC001754","Alprazolam","309.0905","T3D2777"
"VRQVVMDWGGWHTJ-CQSZACIVSA-N","KO009123","Methotrimeprazine","329","T3D3041"
"VSNHCAURESNICA-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003158","Hydroxyurea","77","T3D4767"
"VTNQPKFIQCLBDU-UHFFFAOYSA-N","CCOCN(C(=O)CCl)C1=C(C)C=CC=C1CC","Acetochlor; LC-ESI-ITFT; MS2; CE","270.125533","T3D0811"
"VTTONGPRPXSUTJ-UHFFFAOYSA-N","CCMSLIB00004678666","Bufotenine","205.213","T3D2534"
"VXPLXMJHHKHSOA-UHFFFAOYSA-N","LU089703","Propham","180.1019","T3D1002"
"WBHQEUPUMONIKF-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU592418","PCB 180","391.8049","T3D0569"
"WBLZUCOIBUDNBV-UHFFFAOYSA-N","O=C(O)CCN(=O)=O","Bovinocidin (3-Nitropropionic Acid)","137.055679321289","T3D3724"
"WBLZUCOIBUDNBV-UHFFFAOYSA-N","VF-NPL-QEHF025560","Bovinocidin (3-Nitropropionic Acid)","142.011077880859","T3D3724"
"WBLZUCOIBUDNBV-UHFFFAOYSA-N","O=C(O)CCN(=O)=O","Bovinocidin (3-Nitropropionic Acid)","157.985015869141","T3D3724"
"WBLZUCOIBUDNBV-UHFFFAOYSA-N","VF-NPL-QEHF025552","Bovinocidin (3-Nitropropionic Acid)","120.029136657715","T3D3724"
"WBYWAXJHAXSJNI-VOTSOKGWSA-N","VF-NPL-QEHF000430","Cinnamic acid","149.059692382812","T3D4889"
"WCXDHFDTOYPNIE-RIYZIHGNSA-N","EA298603","Acetamiprid","223.0745","T3D4476"
"WCXDHFDTOYPNIE-RIYZIHGNSA-N","CN(CC1=CN=C(Cl)C=C1)C(C)=NC#N","Acetamiprid; LC-ESI-ITFT; MS2; CE","223.074501","T3D4476"
"WDECIBYCCFPHNR-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU590904","Chrysene","229.1012","T3D0137"
"WDECIBYCCFPHNR-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU590919","Chrysene","228.0934","T3D0137"
"WDJUZGPOPHTGOT-XUDUSOBPSA-N","MoNA017055","Digitoxin","787.4239","T3D4021"
"WDJUZGPOPHTGOT-XUDUSOBPSA-N","VF-NPL-LTQ003974","Digitoxin","803.2493019104","T3D4021"
"WFDXOXNFNRHQEC-GHRIWEEISA-N","EA008905","Azoxystrobin","404.1241","T3D3795"
"WFDXOXNFNRHQEC-GHRIWEEISA-N","N#CC=1C=CC=CC1OC2=NC=NC(OC=3C=CC=CC3C(=COC)C(=O)OC)=C2","Pesticide4_Azoxystrobin_C22H17N3O5_Methyl (2E)-2-(2-{[6-(2-cyanophenoxy)pyrimidin-4-yl]oxy}phenyl)-3-methoxyprop-2-enoate","426.106","T3D3795"
"WFDXOXNFNRHQEC-GHRIWEEISA-N","MSBNK-MSSJ-MSJ01070","Azoxystrobin","403.12","T3D3795"
"WFJIVOKAWHGMBH-UHFFFAOYSA-N","OC1=CC=C(C(O)=C1)CCCCCC","4-Hexylresorcinol","195.13795627217","T3D4855"
"WFJIVOKAWHGMBH-UHFFFAOYSA-N","FiehnHILIC001680","4-Hexylresorcinol","195.1216","T3D4855"
"WICHONPZVIYWIJ-UHFFFAOYSA-N","MSBNK-HBM4EU-HB003750","Xanthomegnin","575.1184","T3D3693"
"WIIZWVCIJKGZOK-RKDXNWHRSA-N","EQ307001","Chloramphenicol","323.0196","T3D3954"
"WIIZWVCIJKGZOK-RKDXNWHRSA-N","O=N(=O)C1=CC=C(C=C1)C(O)C(N=C(O)C(Cl)Cl)CO","Chloramphenicol","322.89368547712","T3D3954"
"WIKYUJGCLQQFNW-UHFFFAOYSA-N","FiehnHILIC002275","Prochlorperazine","374.1474","T3D2789"
"WIKYUJGCLQQFNW-UHFFFAOYSA-N","ClC1=CC=C2SC=3C=CC=CC3N(C2=C1)CCCN4CCN(C)CC4","Prochlorperazine","374.14522315217","T3D2789"
"WIONIXOBNMDJFJ-UHFFFAOYSA-N","N1=C2OC=CC2=C(OC)C=3C=CC=CC13","Dictamnine","200.07","T3D4080"
"WIONIXOBNMDJFJ-UHFFFAOYSA-N","N1=C2OC=CC2=C(OC)C=3C=CC=CC13","Dictamnine","222.05","T3D4080"
"WIONIXOBNMDJFJ-UHFFFAOYSA-N","N1=C2OC=CC2=C(OC)C=3C=CC=CC13","DICTAMNINE","200.070602416992","T3D4080"
"WJCNZQLZVWNLKY-UHFFFAOYSA-N","N1C2=CC=CC=C2N=C1C1=CSC=N1","Thiabendazole","202.0433449","T3D3931"
"WJCNZQLZVWNLKY-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS034902","Thiabendazole","202.19","T3D3931"
"WJCNZQLZVWNLKY-UHFFFAOYSA-N","MSBNK-Waters-WA000088","Thiabendazole","201.92","T3D3931"
"WJCNZQLZVWNLKY-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO009276","Thiabendazole","202","T3D3931"
"WJCNZQLZVWNLKY-UHFFFAOYSA-N","MSBNK-RIKEN-PR100201","Thiabendazole","202.04387","T3D3931"
"WJCNZQLZVWNLKY-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PT103493","Thiabendazole","266.1201","T3D3931"
"WJNRPILHGGKWCK-UHFFFAOYSA-N","EA274114","Propazine","230.1167","T3D3908"
"WKGXYQFOCVYPAC-UHFFFAOYSA-N","N=C(O)OCC(C=1C=CC=CC1)COC(=N)O","Felbamate","239.10263339117","T3D2937"
"WKGXYQFOCVYPAC-UHFFFAOYSA-N","FiehnHILIC000349","Felbamate","239.1022","T3D2937"
"WKRLQDKEXYKHJB-HFTRVMKXSA-N","VF-NPL-QEHF027852","EQUILIN","307.109466552734","T3D4693"
"WKRLQDKEXYKHJB-HFTRVMKXSA-N","O=C1CCC2C3=CCC4=CC(O)=CC=C4C3CCC12C","EQUILIN","286.180145263672","T3D4693"
"WKRLQDKEXYKHJB-HFTRVMKXSA-N","VF-NPL-QEHF027848","EQUILIN","291.135528564453","T3D4693"
"WKRLQDKEXYKHJB-HFTRVMKXSA-N","O=C1CCC2C3=CCC4=CC(O)=CC=C4C3CCC12C","EQUILIN","269.153594970703","T3D4693"
"WKSAUQYGYAYLPV-UHFFFAOYSA-N","CCC1=NC(=N)NC(N)=C1C1=CC=C(Cl)C=C1","Pyrimethamine; LC-ESI-QTOF; MS2; [M+H]+; CE","249.090151","T3D4779"
"WREGKURFCTUGRC-POYBYMJQSA-N","KO004271","Zalcitabine","212","T3D4719"
"WREGKURFCTUGRC-POYBYMJQSA-N","FiehnHILIC001609","2',3'-Dideoxycytidine","212.1017","T3D4719"
"WREGKURFCTUGRC-POYBYMJQSA-N","FiehnHILIC000032","2,3-Dideoxycytidine","212.1029","T3D4719"
"WRPIRSINYZBGPK-UHFFFAOYSA-N","UF405503","Quinoxyfen","308.004","T3D4533"
"WSEQXVZVJXJVFP-FQEVSTJZSA-N","FiehnHILIC000338","Escitalopram","325.1705","T3D3007"
"WSEQXVZVJXJVFP-FQEVSTJZSA-N","FiehnHILIC001920","Escitalopram","325.1726","T3D3007"
"WSEQXVZVJXJVFP-UHFFFAOYNA-N","CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1","Citalopram; LC-ESI-ITFT; MS2; CE","325.171068","T3D2715"
"WSPOMRSOLSGNFJ-VGOFMYFVSA-N","CCMSLIB00000078284","Chlorprothixene","316.092","T3D3031"
"WSVWKHTVFGTTKJ-AWEZNQCLSA-N","MSBNK-RIKEN-PR300548","Nantenine","340.1543346","T3D4103"
"WSWCOQWTEOXDQX-MQQKCMAXSA-N","MoNA038768","SORBIC ACID","113.0597055","T3D4843"
"WUADCCWRTIWANL-UHFFFAOYSA-N","O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=CC3","5,7-dihydroxy-3-(4-methoxyphenyl)-4H-chromen-4-one","307.06","T3D4886"
"WUADCCWRTIWANL-UHFFFAOYSA-N","COC1=CC=C(C=C1)C1=COC2=CC(O)=CC(O)=C2C1=O","Biochanin A","285.0757499","T3D4886"
"WUADCCWRTIWANL-UHFFFAOYSA-N","O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=CC3","5,7-dihydroxy-3-(4-methoxyphenyl)-4H-chromen-4-one","285.08","T3D4886"
"WUADCCWRTIWANL-UHFFFAOYSA-N","VF-NPL-LTQ003704","biochanin A","285.137920032848","T3D4886"
"WUADCCWRTIWANL-UHFFFAOYSA-N","O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=CC3","4'-Methylgenistein (Biochanin A)","307.056","T3D4886"
"WUADCCWRTIWANL-UHFFFAOYSA-N","PM001308","Biochanin A","285.4","T3D4886"
"WUADCCWRTIWANL-UHFFFAOYSA-N","CCMSLIB00000847612","NCGC00017369-11!5,7-dihydroxy-3-(4-methoxyphenyl)chromen-4-one","285.075","T3D4886"
"WUADCCWRTIWANL-UHFFFAOYSA-N","O=C1C(=COC=2C=C(O)C=C(O)C12)C=3C=CC(OC)=CC3","Biochanin A","285.145646837023","T3D4886"
"WUADCCWRTIWANL-UHFFFAOYSA-N","MSBNK-IPB_Halle-PN000109","Biochanin A","285.171","T3D4886"
"WVLOADHCBXTIJK-YNHQPCIGSA-N","FiehnHILIC000423","Hydromorphone","286.1432","T3D2752"
"WVLOADHCBXTIJK-YNHQPCIGSA-N","FiehnHILIC001995","Hydromorphone","286.1442","T3D2752"
"WVQBLGZPHOPPFO-UHFFFAOYSA-N","EA026802","Metolachlor","284.1412","T3D1089"
"WVVSZNPYNCNODU-XTQGRXLLSA-N","OC(=NC(C)CO)C1C=C2C=3C=CC=C4NC=C(C43)CC2N(C)C1","ERGONOVINE MALEATE","326.186279296875","T3D3685"
"WVVSZNPYNCNODU-XTQGRXLLSA-N","PM013307","Ergonovine","308.1","T3D3685"
"WVVSZNPYNCNODU-XTQGRXLLSA-N","VF-NPL-QEHF027721","ERGONOVINE MALEATE","343.212829589844","T3D3685"
"WVVSZNPYNCNODU-XTQGRXLLSA-N","OC(=NC(C)CO)C1C=C2C=3C=CC=C4NC=C(C43)CC2N(C)C1","ERGONOVINE MALEATE","326.197540283203","T3D3685"
"WVVSZNPYNCNODU-XTQGRXLLSA-N","OC(=NC(C)CO)C1C=C2C=3C=CC=C4NC=C(C43)CC2N(C)C1","ERGONOVINE MALEATE","364.142181396484","T3D3685"
"WVVSZNPYNCNODU-XTQGRXLLSA-N","VF-NPL-QEHF027715","ERGONOVINE MALEATE","348.168243408203","T3D3685"
"WWYNJERNGUHSAO-XUDSTZEESA-N","LU028201","Norgestrel","313.2162","T3D4749"
"WWYNJERNGUHSAO-XUDSTZEESA-N","O=C1C=C2CCC3C(CCC4(CC)C3CCC4(O)C#C)C2CC1","MLS001074069-01!D(-)-Norgestrel","313.218","T3D4749"
"WXNZTHHGJRFXKQ-UHFFFAOYSA-N","EQ306605","4-Chlorophenol","129.0102","T3D0868"
"WXZVAROIGSFCFJ-UHFFFAOYSA-N","MSBNK-LCSB-LU006604","Napropamide","272.1645","T3D3890"
"WYEMLYFITZORAB-UHFFFAOYSA-N","UF406002","Boscalid","343.0399","T3D3800"
"WYEMLYFITZORAB-UHFFFAOYSA-N","ClC=1C=CC(=CC1)C=2C=CC=CC2N=C(O)C3=CC=CN=C3Cl","Pesticide4_Boscalid_C18H12Cl2N2O_3-Pyridinecarboxamide, 2-chloro-N-(4'-chloro[1,1'-biphenyl]-2-yl)-","391.199","T3D3800"
"WYEMLYFITZORAB-UHFFFAOYSA-N","ClC=1C=CC(=CC1)C=2C=CC=CC2N=C(O)C3=CC=CN=C3Cl","Pesticide4_Boscalid_C18H12Cl2N2O_3-Pyridinecarboxamide, 2-chloro-N-(4'-chloro[1,1'-biphenyl]-2-yl)-","369.217","T3D3800"
"WYKYKTKDBLFHCY-UHFFFAOYSA-N","EA008812","Chloridazon","222.0429","T3D3806"
"WYKYKTKDBLFHCY-UHFFFAOYSA-N","WA000060","Chloridazon","221.96","T3D3806"
"WYMSBXTXOHUIGT-UHFFFAOYSA-N","O=N(=O)C1=CC=C(OP(=O)(OCC)OCC)C=C1","Paraoxon","276.06315062517","T3D4920"
"WYMSBXTXOHUIGT-UHFFFAOYSA-N","FiehnHILIC002225","Paraoxon","276.0643","T3D4920"
"WYVVKGNFXHOCQV-UHFFFAOYSA-N","CCCCN=C(O)OCC#CI","Iodocarb; LC-ESI-ITFT; MS2; CE","281.998549","T3D0904"
"WYWHKKSPHMUBEB-UHFFFAOYSA-N","LU064001","6-Thioguanine","168.0338","T3D4770"
"WYWHKKSPHMUBEB-UHFFFAOYSA-N","N=C1N=C(S)C=2N=CNC2N1","Thioguanine","0","T3D4770"
"WYWHKKSPHMUBEB-UHFFFAOYSA-N","CCMSLIB00000005168","Thioguanine","335.062","T3D4770"
"WZJZMXBKUWKXTQ-UHFFFAOYSA-N","MSBNK-Eawag-EA014414","Desmedipham","301.1183","T3D0955"
"WZJZMXBKUWKXTQ-UHFFFAOYSA-N","OC(=NC=1C=CC=CC1)OC=2C=CC=C(N=C(O)OCC)C2","Pesticide9_Desmedipham_C16H16N2O4_3-[(Ethoxycarbonyl)amino]phenyl phenylcarbamate","323.1","T3D0955"
"WZJZMXBKUWKXTQ-UHFFFAOYSA-N","OC(=NC=1C=CC=CC1)OC=2C=CC=C(N=C(O)OCC)C2","Pesticide9_Desmedipham_C16H16N2O4_3-[(Ethoxycarbonyl)amino]phenyl phenylcarbamate","318.145","T3D0955"
"WZZLDXDUQPOXNW-UHFFFAOYSA-N","CCCOC(O)=NCCCN(C)C","Propamocarb; LC-ESI-ITFT; MS2; CE","189.159754","T3D1001"
"WZZLDXDUQPOXNW-UHFFFAOYSA-N","OC(=NCCCN(C)C)OCCC","Pesticide9_Propamocarb_C9H20N2O2_Propyl [3-(dimethylamino)propyl]carbamate","189.159","T3D1001"
"XADCESSVHJOZHK-UHFFFAOYSA-N","MSBNK-Eawag-EQ333104","Meperidine","248.1645","T3D2795"
"XCGSFFUVFURLIX-VFGNJEKYSA-N","AC000342","Ergotamine","582.2705","T3D2460"
"XCSGPAVHZFQHGE-UHFFFAOYSA-N","CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl","Alachlor; LC-ESI-ITFT; MS2; CE","270.125533","T3D0810"
"XCSGPAVHZFQHGE-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01078","Alachlor","269.12","T3D0810"
"XDOTVMNBCQVZKG-MKICQXMISA-N","LU045705","Thiodicarb","355.0563","T3D1013"
"XDROKJSWHURZGO-UHFFFAOYSA-N","NGA03269","angelicin","187.038970052","T3D0815"
"XDROKJSWHURZGO-UHFFFAOYSA-N","O=C1OC=2C(C=C1)=CC=C3OC=CC32","Angelicin","187.04","T3D0815"
"XDROKJSWHURZGO-UHFFFAOYSA-N","O=C1OC=2C(C=C1)=CC=C3OC=CC32","Angelicin","209.02","T3D0815"
"XDROKJSWHURZGO-UHFFFAOYSA-N","PM006902","Isopsoralen","187","T3D0815"
"XDRYMKDFEDOLFX-UHFFFAOYSA-N","NC(=N)C1=CC=C(OCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1","Pentamidine; LC-ESI-QTOF; MS2; [M+H]+; CE","341.197202","T3D3526"
"XDRYMKDFEDOLFX-UHFFFAOYSA-N","KO003939","Pentamidine","341","T3D3526"
"XEGGRYVFLWGFHI-UHFFFAOYSA-N","MSBNK-UFZ-UF402404","Bendiocarb","224.0917","T3D0926"
"XERJKGMBORTKEO-VZUCSPMQSA-N","CCN=C(O)N=C(O)C(=N\OC)\C#N","Cymoxanil; LC-ESI-ITFT; MS2; CE","199.082567","T3D3819"
"XERJKGMBORTKEO-VZUCSPMQSA-N","CCMSLIB00001058894","Pesticide4_Cymoxanil_C7H10N4O3_(2E)-2-Cyano-N-(ethylcarbamoyl)-2-(methoxyimino)acetamide","237.123","T3D3819"
"XERJKGMBORTKEO-VZUCSPMQSA-N","CCMSLIB00001058425","Pesticide4_Cymoxanil_C7H10N4O3_(2E)-2-Cyano-N-(ethylcarbamoyl)-2-(methoxyimino)acetamide","219.112","T3D3819"
"XERJKGMBORTKEO-VZUCSPMQSA-N","N#CC(=NOC)C(O)=NC(O)=NCC","Pesticide4_Cymoxanil_C7H10N4O3_(2E)-2-Cyano-N-(ethylcarbamoyl)-2-(methoxyimino)acetamide","259.105","T3D3819"
"XGCUCFKWVIWWNW-UHFFFAOYSA-N","MSBNK-HBM4EU-HB003528","Fusarenon X","355.1387","T3D3707"
"XGVJWXAYKUHDOO-DANNLKNASA-N","FIO00867","Lycorine","288.123034024","T3D4064"
"XGVJWXAYKUHDOO-DANNLKNASA-N","OC1C=C2CCN3CC4=CC=5OCOC5C=C4C(C1O)C23","lycorine","310.11","T3D4064"
"XGVJWXAYKUHDOO-DANNLKNASA-N","OC1C=C2CCN3CC4=CC=5OCOC5C=C4C(C1O)C23","lycorine","288.12","T3D4064"
"XGVJWXAYKUHDOO-DANNLKNASA-N","CCMSLIB00005489300","Lycorine","288.122","T3D4064"
"XGWIJUOSCAQSSV-XHDPSFHLSA-N","O=C1SC(C2=CC=C(Cl)C=C2)C(N1C(O)=NC3CCCCC3)C","Pesticide5_Hexythiazox_C17H21ClN2O2S_(4S,5S)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide","353.108","T3D4515"
"XGWIJUOSCAQSSV-XHDPSFHLSA-N","O=C1SC(C2=CC=C(Cl)C=C2)C(N1C(O)=NC3CCCCC3)C","Pesticide5_Hexythiazox_C17H21ClN2O2S_(4S,5S)-5-(4-Chlorophenyl)-N-cyclohexyl-4-methyl-2-oxo-1,3-thiazolidine-3-carboxamide","375.09","T3D4515"
"XJGVXQDUIWGIRW-UHFFFAOYSA-N","FiehnHILIC000497","Loxapine","328.1206","T3D2779"
"XJGVXQDUIWGIRW-UHFFFAOYSA-N","FiehnHILIC002068","Loxapine","328.1215","T3D2779"
"XKJMBINCVNINCA-UHFFFAOYSA-N","CON(C)C(O)=NC1=CC(Cl)=C(Cl)C=C1","Linuron; LC-ESI-ITFT; MS2; CE","249.019209","T3D4518"
"XKNKHVGWJDPIRJ-UHFFFAOYSA-N","LU040601","(4-Aminophenyl)arsonic acid","217.9793","T3D0300"
"XMAYWYJOQHXEEK-UHFFFAOYNA-N","CC(N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(CN4C=CN=C4)(C=5C=CC(=CC5Cl)Cl)O3)=O","Ketoconazole","531.15603725217","T3D2961"
"XMTQQYYKAHVGBJ-UHFFFAOYSA-N","EA029213","Diuron","233.0243","T3D4500"
"XMTQQYYKAHVGBJ-UHFFFAOYSA-N","ClC1=CC=C(N=C(O)N(C)C)C=C1Cl","Pesticide3_Diuron_C9H10Cl2N2O_3-(3,4-Dichlorophenyl)-1,1-dimethylurea","270.98","T3D4500"
"XNKLLVCARDGLGL-JGVFFNPUSA-N","LU106606","Stavudine","225.087","T3D4772"
"XOFYZVNMUHMLCC-ZPOLXVRWSA-N","MSBNK-LCSB-LU057303","Prednisone","359.1853","T3D4710"
"XOFYZVNMUHMLCC-ZPOLXVRWSA-N","MSBNK-Athens_Univ-AU219631","Prednisone","381.1672","T3D4710"
"XOFYZVNMUHMLCC-ZPOLXVRWSA-N","O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C","Prednisone","359.184","T3D4710"
"XOFYZVNMUHMLCC-ZPOLXVRWSA-N","O=C1C=CC2(C(=C1)CCC3C2C(=O)CC4(C)C3CCC4(O)C(=O)CO)C","Prednisone","359.186","T3D4710"
"XOFYZVNMUHMLCC-ZPOLXVRWSA-N","CCMSLIB00000084830","MLS001304073-01!Prednisone53-03-2","359.189","T3D4710"
"XRECTZIEBJDKEO-UHFFFAOYSA-N","MSBNK-Athens_Univ-AU223902","Flucytosine (5-FC)","130.0411","T3D2983"
"XRHGWAGWAHHFLF-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01085","Isozophos","313.0","T3D4517"
"XRHGWAGWAHHFLF-UHFFFAOYSA-N","LU101805","Isazofos","314.049","T3D4517"
"XSAYZAUNJMRRIR-UHFFFAOYSA-N","AU244606","2-Acetonaphthone","171.0804","T3D4934"
"XSYCDVWYEVUDKQ-UHFFFAOYNA-N","CN1CCC23C4NC5=C(C=CC=C5)C2(CCN4C)C1NC1=C3C=CC=C1","Calycanthine; PlaSMA ID-1908","347.22302","T3D4026"
"XUCIJNAGGSZNQT-SWRVSKMJSA-N","NGA00910","Amygdaloside","458.165686684","T3D0813"
"XUHJBXVYNBQQBD-UHFFFAOYNA-N","COCC12CN(C)C3C4C(OC)C1C3(C1CC3(O)C(OC(=O)C5=CC=CC=C5)C1C4(OC(C)=O)C(O)C3OC)C(CC2O)OC","Mesaconitine; PlaSMA ID-3085","632.30654","T3D4065"
"XZWYZXLIPXDOLR-UHFFFAOYSA-N","MoNA037601","METFORMIN","130.1087214","T3D3522"
"XZWYZXLIPXDOLR-UHFFFAOYSA-N","MSBNK-RIKEN_ReSpect-PS002204","1,1-Dimethylbiguanide hydrochloride","130.17","T3D3522"
"XZWYZXLIPXDOLR-UHFFFAOYSA-N","MSBNK-Keio_Univ-KO003373","Metformin","130","T3D3522"
"YASYVMFAVPKPKE-UHFFFAOYSA-N","AU311108","Acephate","184.0192","T3D3788"
"YASYVMFAVPKPKE-UHFFFAOYSA-N","MSBNK-MSSJ-MSJ01069","Acephate","183.01","T3D3788"
"YBBLVLTVTVSKRW-UHFFFAOYSA-N","AU275002","Anastrozole","294.1713","T3D4796"
"YBBLVLTVTVSKRW-UHFFFAOYSA-N","FiehnHILIC001766","Anastrozole","294.1723","T3D4796"
"YCIMNLLNPGFGHC-UHFFFAOYSA-N","RP012002","Pyrocatechol","111.0441","T3D4575"
